marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,segmento,valor
positivo,2021,10,19,16,não,0,1,227,HD,IPS,não,500,0,entrada,7507
razer,2020,4,7,32,sim,6,4,142,4K,AMOLED,não,0,1000,jogos_premium,24455
huawei,2015,4,4,16,não,0,2,560,FULLHD,AMOLED,não,0,250,premium,18584
positivo,2019,8,10,6,não,0,2,261,HD,IPS,não,500,0,entrada,7622
asus,2018,6,10,12,não,0,3,151,FULLHD,IPS,sim,0,1000,2em1,9276
positivo,2014,8,10,6,não,0,2,122,HD,IPS,não,250,0,entrada,5174
dell,2013,4,4,12,sim,2,3,192,FULLHD,VA,não,2000,250,jogos_entrada,9148
samsung,2023,6,7,6,não,0,1,207,HD,TN,não,0,2000,intermediario,9615
huawei,2011,4,5,8,não,0,2,591,QUADHD,OLED,não,0,250,premium,15711
positivo,2023,4,5,6,não,0,4,160,HD,IPS,não,250,500,entrada,5685
apple,2017,4,4,16,não,0,2,558,FULLHD,OLED,não,0,250,premium,18423
samsung,2012,6,12,16,sim,6,4,144,QUADHD,VA,não,1000,500,jogos_intermediarios,10689
apple,2020,4,4,16,não,0,2,427,QUADHD,OLED,não,0,500,premium,21335
samsung,2010,8,8,8,não,0,2,486,4K,OLED,não,2000,250,premium,24887
hp,2012,2,4,12,não,0,3,530,FULLHD,TN,não,500,125,ultraportatil,14357
razer,2013,4,5,16,não,0,2,597,4K,AMOLED,não,0,250,premium,24462
positivo,2015,4,5,6,não,0,4,75,HD,IPS,não,250,0,entrada,3618
apple,2020,12,15,16,não,0,2,485,4K,OLED,não,0,250,premium,18042
acer,2016,10,19,6,não,0,4,481,HD,VA,não,250,0,intermediario,13330
samsung,2015,8,8,8,não,0,3,544,HD,TN,não,1000,0,entrada,10715
apple,2010,8,16,8,não,0,3,542,QUADHD,OLED,não,250,250,premium,22264
asus,2022,10,19,6,não,0,4,257,HD,IPS,não,250,125,entrada,7911
lenovo,2017,4,7,12,sim,2,4,90,FULLHD,TN,não,0,250,jogos_entrada,7371
hp,2011,4,8,8,sim,2,2,49,FULLHD,VA,não,2000,2000,jogos_entrada,8392
hp,2010,6,10,2,não,0,3,551,FULLHD,IPS,não,0,250,ultraportatil,15618
positivo,2016,6,6,4,não,0,3,47,HD,TN,não,0,1000,entrada,4725
samsung,2017,10,13,32,não,0,3,80,HD,TN,não,0,250,entrada,4922
huawei,2016,12,14,16,não,0,3,547,4K,AMOLED,não,0,1000,premium,23885
acer,2010,6,6,16,sim,6,4,186,4K,TN,não,500,500,jogos_intermediarios,12346
apple,2021,4,4,16,não,0,2,426,4K,OLED,não,0,250,premium,21220
huawei,2013,12,17,8,não,0,2,509,FULLHD,OLED,não,2000,250,premium,15497
asus,2020,8,8,6,não,0,2,510,FULLHD,TN,não,0,250,ultraportatil,13930
razer,2020,12,23,32,sim,6,4,77,4K,AMOLED,não,0,500,jogos_premium,17409
asus,2020,8,10,8,não,0,3,577,FULLHD,IPS,não,0,2000,ultraportatil,20844
dell,2016,8,8,16,sim,4,3,106,FULLHD,VA,não,0,2000,jogos_intermediarios,11592
huawei,2014,10,17,8,não,0,3,576,4K,OLED,não,2000,250,premium,20954
razer,2019,12,19,32,sim,6,4,142,4K,AMOLED,não,0,250,jogos_premium,21919
xiaomi,2016,4,4,8,não,0,3,493,4K,AMOLED,não,0,1000,premium,21717
xiaomi,2015,8,10,16,não,0,3,459,FULLHD,OLED,não,0,250,premium,17423
apple,2023,6,11,8,não,0,2,460,4K,AMOLED,não,0,250,premium,18406
xiaomi,2014,4,8,16,não,0,3,564,4K,OLED,não,1000,250,premium,18909
asus,2019,8,11,8,não,0,4,384,HD,TN,não,500,0,entrada,9762
hp,2021,8,9,12,sim,2,4,145,FULLHD,IPS,não,0,2000,jogos_entrada,8336
razer,2023,10,12,8,não,0,2,424,4K,OLED,não,0,250,premium,15671
lenovo,2011,6,9,32,sim,6,2,137,4K,AMOLED,não,250,2000,jogos_premium,23896
acer,2011,4,5,12,não,0,3,565,FULLHD,IPS,não,250,1000,ultraportatil,16104
asus,2017,4,5,32,não,0,3,503,FULLHD,OLED,não,0,1000,ultraportatil,19867
xiaomi,2015,12,18,16,não,0,2,526,4K,AMOLED,não,0,2000,premium,17695
samsung,2012,6,12,16,não,0,2,476,HD,TN,não,250,0,entrada,10556
acer,2022,12,23,8,sim,4,4,33,FULLHD,OLED,não,0,250,jogos_entrada,8388
positivo,2015,4,4,12,não,0,2,112,HD,TN,não,0,500,entrada,5186
asus,2014,6,9,32,não,0,2,404,FULLHD,IPS,sim,500,250,2em1,12781
lenovo,2010,10,16,16,sim,6,1,123,4K,IPS,não,2000,500,jogos_intermediarios,11798
apple,2013,10,12,8,não,0,3,473,4K,AMOLED,não,1000,250,premium,24145
asus,2017,8,9,4,não,0,2,583,FULLHD,VA,não,0,500,ultraportatil,16812
acer,2020,8,16,6,não,0,3,302,HD,IPS,não,1000,0,entrada,8715
acer,2017,10,12,16,não,0,3,550,QUADHD,AMOLED,não,0,250,premium,16227
dell,2016,10,15,12,não,0,3,297,HD,IPS,não,0,2000,entrada,9185
acer,2011,6,8,12,não,0,2,595,FULLHD,OLED,não,250,250,ultraportatil,17979
positivo,2021,6,10,16,não,0,1,88,HD,TN,não,0,1000,entrada,5666
positivo,2015,6,6,32,não,0,1,268,HD,TN,não,250,0,entrada,7083
acer,2023,12,19,32,não,0,1,554,HD,VA,não,0,250,intermediario,15100
huawei,2018,4,4,8,não,0,2,409,FULLHD,AMOLED,não,0,2000,premium,14027
apple,2021,6,10,8,não,0,2,479,4K,AMOLED,não,0,2000,premium,22020
lenovo,2013,2,4,2,não,0,3,351,HD,VA,não,1000,0,intermediario,9173
samsung,2013,2,3,4,não,0,1,491,HD,TN,não,500,0,intermediario,11147
huawei,2015,10,19,16,não,0,3,533,QUADHD,AMOLED,não,0,250,premium,22243
lenovo,2013,6,12,16,não,0,3,403,FULLHD,AMOLED,não,1000,250,premium,13789
positivo,2021,10,13,2,não,0,1,38,HD,TN,não,0,250,entrada,4387
acer,2014,10,12,16,sim,6,2,55,4K,VA,não,2000,250,jogos_intermediarios,9783
positivo,2013,6,9,8,não,0,4,145,HD,IPS,não,500,0,entrada,5801
positivo,2021,4,6,64,não,0,1,37,HD,IPS,não,1000,0,entrada,5014
positivo,2011,2,2,8,não,0,2,88,HD,IPS,não,1000,0,entrada,4728
samsung,2023,8,9,16,não,0,3,415,4K,AMOLED,sim,0,250,premium,20382
acer,2018,8,14,12,sim,2,2,140,FULLHD,VA,não,0,250,jogos_entrada,8833
asus,2018,6,6,16,não,0,3,211,HD,VA,não,1000,0,intermediario,7967
razer,2021,8,13,16,sim,6,4,30,QUADHD,AMOLED,não,0,250,jogos_premium,16824
samsung,2013,6,9,16,sim,6,2,117,QUADHD,OLED,não,2000,1000,jogos_premium,24297
xiaomi,2021,6,10,16,não,0,3,581,4K,OLED,não,0,500,premium,24155
hp,2020,10,19,12,sim,2,4,161,FULLHD,IPS,não,0,500,jogos_entrada,10299
positivo,2018,8,8,64,não,0,2,90,HD,IPS,não,250,0,entrada,5654
apple,2018,12,24,8,não,0,2,456,4K,OLED,não,0,250,premium,24365
lenovo,2016,6,8,8,não,0,3,581,FULLHD,TN,não,0,250,ultraportatil,15140
lenovo,2015,10,13,2,não,0,2,514,FULLHD,IPS,não,0,250,ultraportatil,18477
lenovo,2022,4,5,16,sim,4,4,169,QUADHD,OLED,não,0,2000,jogos_intermediarios,11505
huawei,2022,12,22,8,não,0,3,582,4K,OLED,não,0,1000,premium,18793
huawei,2014,12,15,8,não,0,3,569,FULLHD,OLED,não,500,250,premium,17912
xiaomi,2010,6,8,8,não,0,2,460,QUADHD,AMOLED,não,1000,250,premium,22271
xiaomi,2010,6,11,8,não,0,3,518,FULLHD,AMOLED,não,0,250,premium,17123
asus,2013,4,4,16,não,0,4,513,HD,TN,não,1000,0,entrada,10777
razer,2016,10,18,8,não,0,3,413,QUADHD,OLED,não,0,2000,premium,15863
apple,2011,10,20,16,não,0,2,436,4K,AMOLED,não,0,250,premium,22028
samsung,2017,6,11,12,sim,6,1,93,4K,OLED,não,0,250,jogos_intermediarios,10340
asus,2020,8,10,2,não,0,3,224,HD,TN,não,0,1000,intermediario,7797
positivo,2013,6,9,12,não,0,2,204,HD,IPS,não,250,0,entrada,6328
lenovo,2017,4,6,8,sim,2,2,91,FULLHD,VA,não,0,250,jogos_entrada,7018
lenovo,2021,8,11,2,não,0,4,113,HD,OLED,não,250,0,intermediario,7272
huawei,2012,10,19,16,não,0,2,571,FULLHD,OLED,não,0,2000,premium,24548
hp,2021,6,7,12,sim,4,4,44,4K,VA,não,0,500,jogos_intermediarios,9355
positivo,2023,6,9,6,não,0,4,141,HD,TN,não,250,500,entrada,5259
huawei,2012,8,8,8,não,0,2,596,4K,AMOLED,não,250,250,premium,20126
lenovo,2015,12,19,32,sim,6,4,73,QUADHD,OLED,não,0,500,jogos_premium,13250
samsung,2015,8,9,8,não,0,2,520,FULLHD,OLED,não,0,250,premium,22087
positivo,2014,10,10,8,não,0,3,39,HD,IPS,não,500,0,entrada,4035
positivo,2019,12,18,12,não,0,1,268,HD,TN,não,250,0,entrada,8403
apple,2011,8,8,8,não,0,2,550,4K,AMOLED,não,1000,250,premium,18201
hp,2013,6,6,12,sim,6,2,95,FULLHD,OLED,não,250,2000,jogos_intermediarios,11927
dell,2015,6,11,2,não,0,2,213,HD,IPS,não,0,2000,entrada,7977
positivo,2023,10,20,32,não,0,1,189,HD,IPS,não,500,1000,entrada,7788
samsung,2018,6,6,4,não,0,2,513,FULLHD,TN,não,0,250,ultraportatil,16907
apple,2020,6,10,16,não,0,2,546,QUADHD,AMOLED,não,0,1000,premium,23370
lenovo,2011,10,20,12,sim,4,2,80,4K,VA,não,250,250,jogos_intermediarios,10225
acer,2021,10,16,4,não,0,2,136,HD,OLED,não,1000,0,intermediario,7290
xiaomi,2011,12,15,16,não,0,2,553,4K,AMOLED,não,0,500,premium,19235
huawei,2012,10,16,16,não,0,3,579,QUADHD,OLED,não,2000,250,premium,25980
positivo,2021,10,19,12,não,0,2,91,HD,TN,não,500,0,entrada,5783
positivo,2023,6,9,8,não,0,1,35,HD,TN,não,0,250,entrada,3692
hp,2013,4,7,12,não,0,2,580,FULLHD,OLED,não,250,500,ultraportatil,19387
samsung,2023,12,13,12,sim,4,4,169,QUADHD,OLED,não,0,2000,jogos_intermediarios,12340
dell,2011,6,10,32,sim,6,1,194,4K,AMOLED,não,1000,2000,jogos_premium,16267
huawei,2012,6,12,16,não,0,3,413,QUADHD,AMOLED,não,250,250,premium,16001
samsung,2018,8,10,16,não,0,2,394,FULLHD,IPS,sim,0,500,2em1,12305
xiaomi,2013,4,4,8,não,0,3,403,FULLHD,AMOLED,não,250,250,premium,19679
apple,2010,6,11,16,não,0,2,483,QUADHD,OLED,não,500,250,premium,20903
razer,2017,4,7,32,sim,6,2,128,FULLHD,AMOLED,não,0,2000,jogos_premium,16794
asus,2012,4,5,4,não,0,3,169,FULLHD,AMOLED,sim,2000,250,2em1,8479
huawei,2013,8,9,8,não,0,2,581,QUADHD,OLED,não,250,250,premium,25877
huawei,2014,8,15,16,não,0,3,583,FULLHD,OLED,não,1000,250,premium,26522
acer,2019,8,10,12,sim,2,4,51,FULLHD,TN,não,0,250,jogos_entrada,6068
acer,2021,8,16,8,não,0,2,550,FULLHD,AMOLED,não,0,1000,premium,24273
positivo,2016,4,6,8,não,0,4,126,HD,TN,não,250,0,entrada,5004
acer,2018,6,10,64,não,0,2,354,FULLHD,AMOLED,sim,0,250,2em1,16388
dell,2012,4,8,12,sim,4,2,157,FULLHD,OLED,não,0,250,jogos_entrada,9436
xiaomi,2019,6,7,16,não,0,3,517,4K,OLED,não,0,250,premium,15627
razer,2018,12,13,32,sim,6,1,149,QUADHD,AMOLED,não,0,2000,jogos_premium,23739
huawei,2014,6,8,16,não,0,2,515,FULLHD,OLED,não,1000,250,premium,21028
razer,2016,10,19,16,não,0,3,499,4K,OLED,não,0,500,premium,20864
huawei,2010,10,12,16,não,0,3,413,FULLHD,AMOLED,não,500,250,premium,22368
hp,2016,4,8,12,sim,6,2,64,QUADHD,IPS,não,0,250,jogos_intermediarios,9585
dell,2023,12,22,8,sim,4,4,126,FULLHD,TN,não,0,250,jogos_entrada,8496
positivo,2017,10,13,64,não,0,4,106,HD,TN,não,1000,0,entrada,5989
huawei,2017,4,5,16,não,0,3,599,4K,AMOLED,não,0,500,premium,18486
positivo,2019,8,15,64,não,0,4,243,HD,TN,não,1000,0,entrada,7955
hp,2020,12,12,8,não,0,3,590,FULLHD,TN,não,0,250,ultraportatil,19637
razer,2014,8,11,16,não,0,3,509,QUADHD,AMOLED,não,1000,250,premium,25589
huawei,2022,12,15,8,não,0,2,488,QUADHD,AMOLED,não,0,2000,premium,20702
apple,2020,8,11,16,não,0,2,458,FULLHD,OLED,não,0,250,premium,23268
xiaomi,2017,4,7,16,não,0,2,581,QUADHD,OLED,não,0,2000,premium,26452
acer,2019,4,7,16,não,0,3,371,HD,OLED,não,250,0,intermediario,10304
dell,2013,6,6,12,não,0,1,546,HD,IPS,não,500,0,entrada,10760
hp,2012,6,7,12,não,0,3,501,FULLHD,VA,não,1000,500,ultraportatil,19341
samsung,2014,4,8,32,sim,6,2,75,4K,AMOLED,não,2000,250,jogos_premium,21111
acer,2012,12,14,16,sim,6,3,176,4K,OLED,não,500,2000,jogos_premium,21175
xiaomi,2023,10,20,8,não,0,3,594,FULLHD,AMOLED,não,0,250,premium,26796
samsung,2012,6,10,6,não,0,3,78,HD,TN,não,250,0,entrada,4981
lenovo,2019,4,7,8,sim,2,4,56,FULLHD,IPS,não,0,250,jogos_entrada,6214
xiaomi,2010,6,7,8,não,0,3,538,4K,AMOLED,não,250,250,premium,21040
acer,2018,10,11,12,sim,2,2,111,FULLHD,TN,não,0,250,jogos_entrada,7505
razer,2023,10,19,8,não,0,2,479,QUADHD,AMOLED,não,0,250,premium,16059
hp,2015,4,6,8,sim,2,2,177,FULLHD,IPS,não,0,250,jogos_entrada,8671
hp,2021,6,12,8,não,0,2,562,FULLHD,IPS,não,0,1000,ultraportatil,20616
samsung,2015,6,7,16,sim,6,2,175,4K,OLED,não,0,1000,jogos_premium,15562
asus,2022,10,20,8,não,0,2,492,4K,AMOLED,sim,0,250,premium,15778
apple,2011,8,11,8,não,0,2,545,QUADHD,AMOLED,não,1000,250,premium,20856
acer,2011,2,4,8,sim,2,2,60,FULLHD,OLED,não,250,2000,jogos_entrada,7130
positivo,2023,8,16,4,não,0,1,220,HD,TN,não,500,250,entrada,6583
asus,2015,8,15,6,não,0,2,204,FULLHD,IPS,sim,0,500,2em1,12579
razer,2010,4,8,32,sim,6,4,106,FULLHD,OLED,não,0,1000,jogos_premium,20209
hp,2021,12,19,12,sim,4,4,192,FULLHD,TN,não,0,2000,jogos_entrada,9988
apple,2017,4,7,16,não,0,2,461,4K,AMOLED,não,0,1000,premium,17877
asus,2018,6,10,4,não,0,2,310,HD,TN,não,250,0,entrada,7516
huawei,2018,4,7,16,não,0,2,442,QUADHD,AMOLED,não,0,500,premium,15012
huawei,2018,4,4,8,não,0,2,512,QUADHD,OLED,não,0,250,premium,16438
dell,2023,6,8,64,não,0,1,490,HD,VA,não,0,500,intermediario,14595
acer,2020,12,21,4,não,0,3,550,FULLHD,AMOLED,sim,0,500,2em1,16187
hp,2014,6,9,12,sim,4,3,177,QUADHD,VA,não,500,1000,jogos_intermediarios,11257
huawei,2016,8,12,8,não,0,3,460,FULLHD,AMOLED,não,0,250,premium,20927
asus,2021,10,15,4,não,0,4,241,HD,IPS,não,500,0,intermediario,9576
acer,2022,12,21,32,não,0,2,568,FULLHD,IPS,não,0,1000,ultraportatil,19464
huawei,2012,8,13,8,não,0,3,440,4K,AMOLED,não,0,2000,premium,23564
hp,2019,10,15,8,sim,4,4,47,FULLHD,IPS,não,0,1000,jogos_entrada,7007
apple,2020,4,6,8,não,0,2,527,4K,AMOLED,não,0,250,premium,18578
apple,2016,10,10,16,não,0,3,402,QUADHD,OLED,não,0,500,premium,16094
hp,2019,10,13,8,sim,4,4,149,FULLHD,VA,não,0,500,jogos_entrada,9809
lenovo,2021,6,12,12,não,0,2,482,HD,OLED,não,0,250,intermediario,12444
huawei,2016,10,14,16,não,0,2,429,FULLHD,AMOLED,não,0,2000,premium,22922
dell,2022,6,7,8,não,0,4,281,HD,TN,não,1000,2000,entrada,8738
lenovo,2015,10,14,8,não,0,3,565,QUADHD,AMOLED,não,0,250,premium,19852
positivo,2011,4,8,12,não,0,2,252,HD,TN,não,500,0,entrada,7133
acer,2021,4,6,6,não,0,1,432,HD,TN,não,500,0,entrada,8842
positivo,2011,6,10,12,não,0,3,40,HD,IPS,não,500,0,entrada,4278
samsung,2011,8,16,32,sim,6,3,92,FULLHD,OLED,não,500,1000,jogos_premium,18535
positivo,2014,8,9,6,não,0,3,204,HD,TN,não,1000,0,entrada,6205
acer,2010,12,20,32,sim,6,3,87,QUADHD,OLED,não,1000,500,jogos_premium,24427
apple,2015,4,6,16,não,0,2,598,QUADHD,OLED,não,0,250,premium,21695
dell,2018,12,17,16,sim,6,4,137,FULLHD,AMOLED,não,0,2000,jogos_premium,20127
razer,2022,4,6,16,não,0,3,587,QUADHD,AMOLED,não,0,250,premium,20832
samsung,2017,6,11,8,sim,2,3,112,FULLHD,IPS,não,0,250,jogos_entrada,8092
xiaomi,2022,6,10,16,não,0,2,545,FULLHD,AMOLED,não,0,250,premium,19665
lenovo,2021,10,16,6,não,0,2,564,FULLHD,IPS,não,0,250,ultraportatil,15873
dell,2010,12,15,32,sim,6,3,124,4K,OLED,não,2000,1000,jogos_premium,14778
razer,2021,4,5,16,sim,6,4,138,FULLHD,AMOLED,não,0,250,jogos_premium,20190
xiaomi,2020,12,16,16,não,0,3,484,FULLHD,AMOLED,não,0,2000,premium,19417
apple,2010,12,24,8,não,0,2,413,QUADHD,AMOLED,não,250,250,premium,18785
samsung,2014,4,4,32,não,0,2,551,FULLHD,VA,não,500,1000,ultraportatil,17755
dell,2011,8,10,32,sim,6,1,137,QUADHD,OLED,não,2000,2000,jogos_premium,16301
acer,2012,4,6,8,não,0,3,541,FULLHD,VA,não,2000,1000,ultraportatil,19393
xiaomi,2011,8,14,8,não,0,3,472,QUADHD,AMOLED,não,250,250,premium,22992
positivo,2012,4,7,6,não,0,1,283,HD,IPS,não,0,500,entrada,8204
acer,2012,6,10,16,sim,6,4,77,QUADHD,OLED,não,0,2000,jogos_premium,12214
positivo,2017,10,19,16,não,0,3,144,HD,IPS,não,1000,0,entrada,6955
dell,2021,6,9,8,não,0,2,597,FULLHD,TN,não,0,250,ultraportatil,19725
samsung,2010,6,9,2,não,0,3,412,HD,IPS,não,1000,0,intermediario,10741
acer,2013,4,8,4,não,0,2,512,FULLHD,IPS,não,1000,2000,ultraportatil,19677
dell,2010,8,13,8,não,0,3,439,FULLHD,IPS,sim,2000,250,premium,18424
apple,2011,4,7,16,não,0,2,432,FULLHD,AMOLED,não,250,250,premium,17208
hp,2010,2,4,2,não,0,2,552,FULLHD,VA,não,500,2000,ultraportatil,14706
dell,2018,10,17,6,não,0,2,280,HD,TN,não,1000,0,entrada,7567
apple,2020,6,12,16,não,0,2,475,FULLHD,AMOLED,não,0,500,premium,15368
huawei,2020,12,24,8,não,0,2,538,FULLHD,OLED,não,0,2000,premium,26590
huawei,2017,4,8,16,não,0,2,516,FULLHD,AMOLED,não,0,1000,premium,19743
positivo,2022,8,10,12,não,0,2,106,HD,TN,não,0,2000,entrada,6230
xiaomi,2022,8,12,16,não,0,3,530,4K,AMOLED,não,0,250,premium,22187
lenovo,2019,6,7,8,sim,2,4,120,FULLHD,OLED,não,0,500,jogos_entrada,8142
xiaomi,2019,10,13,16,não,0,2,510,FULLHD,AMOLED,não,0,2000,premium,21646
positivo,2017,6,6,4,não,0,1,243,HD,IPS,não,250,0,entrada,5990
asus,2013,6,11,4,não,0,2,344,FULLHD,AMOLED,sim,250,250,2em1,11750
dell,2017,6,6,16,não,0,3,274,FULLHD,AMOLED,sim,0,2000,2em1,13550
razer,2011,12,24,32,sim,6,4,37,4K,AMOLED,não,0,1000,jogos_premium,23616
razer,2013,6,12,16,sim,6,2,157,4K,OLED,não,500,2000,jogos_premium,21879
huawei,2013,12,14,16,não,0,3,428,FULLHD,OLED,não,2000,250,premium,15045
acer,2015,8,15,8,não,0,2,516,FULLHD,IPS,não,0,2000,ultraportatil,16412
samsung,2018,10,14,12,sim,2,1,42,FULLHD,IPS,não,0,1000,jogos_entrada,7189
huawei,2013,6,8,8,não,0,3,534,QUADHD,OLED,não,250,250,premium,15729
razer,2022,10,20,32,sim,12,4,159,FULLHD,AMOLED,não,0,250,jogos_premium,23951
dell,2016,10,11,12,sim,4,1,162,FULLHD,IPS,não,0,1000,jogos_entrada,10017
acer,2013,6,6,16,não,0,3,568,FULLHD,IPS,não,0,2000,ultraportatil,19465
hp,2019,10,10,16,sim,6,4,152,QUADHD,TN,não,0,2000,jogos_intermediarios,12098
xiaomi,2014,8,13,16,não,0,2,577,QUADHD,OLED,não,500,250,premium,19628
hp,2019,8,15,16,sim,6,4,51,QUADHD,VA,não,0,2000,jogos_intermediarios,11792
huawei,2010,10,14,16,não,0,2,543,4K,AMOLED,não,500,250,premium,23214
dell,2021,12,17,8,sim,4,4,64,FULLHD,OLED,não,0,250,jogos_entrada,8494
samsung,2011,6,11,16,sim,6,2,70,FULLHD,VA,não,0,500,jogos_intermediarios,10490
dell,2014,8,12,12,não,0,3,502,FULLHD,VA,não,1000,250,ultraportatil,16991
samsung,2014,4,7,8,não,0,3,569,QUADHD,AMOLED,sim,1000,250,premium,24029
positivo,2016,6,12,4,não,0,1,72,HD,TN,não,250,0,entrada,4917
acer,2014,10,15,12,sim,4,1,131,FULLHD,IPS,não,250,1000,jogos_entrada,8611
asus,2020,10,18,64,não,0,2,558,FULLHD,AMOLED,sim,0,1000,2em1,17505
samsung,2022,6,8,12,sim,2,4,170,FULLHD,OLED,não,0,1000,jogos_entrada,8652
xiaomi,2021,6,12,16,não,0,2,450,QUADHD,AMOLED,não,0,500,premium,21611
acer,2011,8,10,12,sim,4,1,69,QUADHD,IPS,não,0,250,jogos_intermediarios,9798
samsung,2013,4,8,12,não,0,3,594,HD,TN,não,2000,0,entrada,12769
hp,2015,6,6,6,não,0,3,525,FULLHD,OLED,não,0,500,ultraportatil,18538
samsung,2013,2,4,6,não,0,3,210,FULLHD,AMOLED,sim,500,250,2em1,11597
xiaomi,2015,6,7,16,não,0,2,485,QUADHD,AMOLED,não,0,250,premium,16590
huawei,2013,8,16,8,não,0,3,423,FULLHD,AMOLED,não,2000,250,premium,23461
xiaomi,2014,6,12,16,não,0,2,546,4K,AMOLED,não,1000,250,premium,19113
hp,2017,4,4,12,sim,6,1,44,4K,OLED,não,0,500,jogos_intermediarios,9459
xiaomi,2022,12,17,8,não,0,3,598,4K,AMOLED,não,0,1000,premium,22983
dell,2016,10,19,12,sim,6,4,67,QUADHD,OLED,não,0,1000,jogos_intermediarios,11633
samsung,2020,8,16,12,sim,6,4,199,FULLHD,IPS,não,0,2000,jogos_intermediarios,13344
razer,2016,12,18,32,sim,6,4,87,QUADHD,AMOLED,não,0,250,jogos_premium,17466
acer,2011,4,6,8,não,0,2,458,FULLHD,AMOLED,não,2000,250,premium,17552
samsung,2012,12,15,16,sim,6,2,103,QUADHD,OLED,não,250,2000,jogos_intermediarios,12399
dell,2020,12,17,8,não,0,4,265,HD,TN,não,500,0,entrada,7414
huawei,2017,12,20,8,não,0,2,443,4K,AMOLED,não,0,250,premium,17430
positivo,2023,6,6,2,não,0,2,112,HD,TN,não,0,250,entrada,5003
samsung,2015,6,12,12,sim,4,2,166,QUADHD,TN,não,0,250,jogos_intermediarios,10121
huawei,2016,10,19,16,não,0,2,578,4K,OLED,não,0,500,premium,20258
razer,2018,12,14,16,sim,6,3,182,FULLHD,AMOLED,não,0,1000,jogos_premium,22327
samsung,2022,10,10,8,sim,2,4,64,FULLHD,OLED,não,0,2000,jogos_entrada,8645
dell,2018,8,11,16,não,0,3,577,FULLHD,IPS,não,0,2000,ultraportatil,21300
lenovo,2012,4,4,12,não,0,3,563,FULLHD,IPS,sim,0,250,2em1,16558
dell,2020,6,7,12,não,0,3,563,FULLHD,OLED,não,0,500,ultraportatil,17916
acer,2011,6,10,4,não,0,3,169,FULLHD,AMOLED,sim,1000,250,2em1,12347
razer,2014,10,18,32,sim,6,2,117,QUADHD,OLED,não,1000,500,jogos_premium,14963
razer,2011,8,15,32,sim,6,1,38,QUADHD,AMOLED,não,2000,2000,jogos_premium,20616
razer,2011,10,15,8,não,0,3,452,FULLHD,OLED,não,0,250,premium,22557
acer,2021,4,4,16,sim,6,4,76,4K,TN,não,0,250,jogos_intermediarios,10421
hp,2017,6,11,32,não,0,3,515,FULLHD,IPS,não,0,250,ultraportatil,18112
apple,2010,4,5,8,não,0,2,436,QUADHD,AMOLED,não,2000,250,premium,16414
huawei,2010,10,15,16,não,0,2,595,FULLHD,OLED,não,250,250,premium,25540
huawei,2013,6,11,16,não,0,2,508,FULLHD,AMOLED,não,1000,250,premium,17506
dell,2019,12,15,8,não,0,1,347,HD,IPS,não,1000,0,entrada,9132
asus,2019,6,7,64,não,0,2,75,HD,TN,não,500,0,entrada,6248
xiaomi,2016,6,9,16,não,0,3,576,4K,OLED,não,0,500,premium,22276
hp,2010,2,4,8,sim,2,2,154,FULLHD,VA,não,250,1000,jogos_entrada,8772
lenovo,2019,10,18,32,sim,6,4,98,4K,OLED,não,0,250,jogos_premium,14122
razer,2014,12,22,8,não,0,2,555,QUADHD,OLED,não,2000,250,premium,18719
xiaomi,2017,12,19,16,não,0,2,511,QUADHD,OLED,não,0,2000,premium,26825
hp,2010,2,3,8,sim,2,2,121,FULLHD,IPS,não,2000,500,jogos_entrada,7760
asus,2017,10,16,16,não,0,2,550,FULLHD,TN,não,0,1000,ultraportatil,15850
positivo,2021,6,7,64,não,0,2,136,HD,TN,não,1000,0,entrada,6103
hp,2015,10,19,8,sim,4,1,32,FULLHD,VA,não,0,250,jogos_entrada,7308
huawei,2012,10,10,8,não,0,3,488,4K,AMOLED,não,500,250,premium,24424
lenovo,2023,10,15,64,não,0,3,88,HD,VA,não,0,500,intermediario,9139
lenovo,2017,4,7,8,não,0,1,67,HD,TN,não,500,0,intermediario,5733
positivo,2022,12,20,32,não,0,4,217,HD,TN,não,0,250,entrada,7455
positivo,2018,8,14,16,não,0,3,277,HD,IPS,não,0,250,entrada,7622
huawei,2015,12,18,8,não,0,3,463,QUADHD,AMOLED,não,0,250,premium,21741
acer,2012,6,8,6,não,0,3,511,FULLHD,VA,não,2000,500,ultraportatil,17382
lenovo,2019,8,13,16,não,0,2,446,FULLHD,AMOLED,sim,0,500,2em1,16432
apple,2016,6,11,8,não,0,2,412,4K,AMOLED,não,0,250,premium,16537
huawei,2022,4,5,8,não,0,3,516,QUADHD,AMOLED,não,0,500,premium,16948
razer,2019,8,12,32,sim,6,4,193,FULLHD,AMOLED,não,0,2000,jogos_premium,15295
xiaomi,2016,8,10,16,não,0,3,489,FULLHD,OLED,não,0,2000,premium,17773
hp,2019,4,4,12,sim,4,4,109,FULLHD,TN,não,0,1000,jogos_entrada,8599
xiaomi,2022,8,9,16,não,0,2,561,4K,AMOLED,não,0,2000,premium,26720
lenovo,2015,6,12,4,não,0,3,389,HD,OLED,não,500,0,intermediario,12305
apple,2014,8,15,8,não,0,2,516,QUADHD,AMOLED,não,0,250,premium,18877
