marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,segmento,valor
samsung,2022,12,24,32,não,0,4,249,HD,TN,não,0,250,intermediario,10410
dell,2015,4,5,8,não,0,2,252,FULLHD,AMOLED,sim,0,1000,2em1,12771
huawei,2023,4,6,16,não,0,3,424,4K,AMOLED,não,0,1000,premium,15723
huawei,2015,6,12,8,não,0,3,586,FULLHD,OLED,não,0,500,premium,22362
razer,2014,8,8,32,sim,6,1,167,QUADHD,OLED,não,0,500,jogos_premium,22467
lenovo,2014,8,15,32,não,0,3,195,FULLHD,IPS,sim,1000,250,2em1,11139
razer,2010,10,20,16,sim,6,4,165,QUADHD,AMOLED,não,1000,250,jogos_premium,13981
positivo,2016,4,4,2,não,0,1,75,HD,IPS,não,0,1000,entrada,3838
samsung,2023,10,12,6,não,0,3,79,FULLHD,IPS,sim,0,250,2em1,7792
razer,2017,12,21,32,sim,6,2,40,FULLHD,AMOLED,não,0,500,jogos_premium,13102
acer,2013,2,2,6,não,0,3,254,HD,IPS,não,2000,0,entrada,6390
huawei,2013,10,16,16,não,0,3,447,FULLHD,AMOLED,não,1000,250,premium,23346
razer,2013,10,10,16,sim,6,1,50,4K,OLED,não,250,1000,jogos_premium,13078
samsung,2019,4,5,4,não,0,3,126,FULLHD,AMOLED,sim,0,250,2em1,9209
samsung,2023,4,5,8,não,0,3,519,4K,IPS,sim,0,250,premium,22008
asus,2020,6,7,2,não,0,2,598,FULLHD,TN,não,0,2000,ultraportatil,19189
razer,2014,10,20,32,sim,6,4,169,QUADHD,OLED,não,250,125,jogos_premium,14376
acer,2021,8,14,16,não,0,3,593,4K,AMOLED,não,0,2000,premium,19620
acer,2017,4,8,16,sim,4,4,115,FULLHD,OLED,não,0,250,jogos_intermediarios,10856
lenovo,2018,12,19,32,sim,6,1,137,FULLHD,OLED,não,0,1000,jogos_premium,21973
hp,2019,6,7,16,sim,6,4,112,FULLHD,VA,não,0,500,jogos_intermediarios,10899
positivo,2018,6,10,6,não,0,4,206,HD,TN,não,250,0,entrada,5698
hp,2012,2,2,12,sim,2,1,94,FULLHD,TN,não,250,500,jogos_entrada,6089
acer,2016,4,6,8,não,0,2,587,FULLHD,AMOLED,não,0,250,premium,22397
lenovo,2020,10,19,6,não,0,2,101,HD,OLED,não,1000,0,intermediario,7729
dell,2013,6,11,12,não,0,3,179,FULLHD,IPS,sim,2000,250,2em1,12225
samsung,2014,8,8,16,não,0,1,394,HD,TN,não,0,500,entrada,8987
positivo,2014,10,14,16,não,0,1,250,HD,TN,não,500,0,entrada,7188
positivo,2020,12,23,6,não,0,2,205,HD,IPS,não,250,0,entrada,7648
asus,2011,6,6,6,não,0,1,224,HD,OLED,não,500,0,intermediario,8959
apple,2020,6,7,8,não,0,2,421,FULLHD,AMOLED,não,0,2000,premium,18594
hp,2023,12,23,16,sim,8,4,94,FULLHD,TN,não,0,250,jogos_intermediarios,9837
dell,2011,4,5,6,não,0,1,479,HD,TN,não,250,0,entrada,9439
xiaomi,2014,6,10,16,não,0,2,517,QUADHD,OLED,não,2000,250,premium,17814
dell,2019,10,12,64,não,0,2,391,HD,IPS,não,250,0,entrada,10766
positivo,2010,2,4,6,não,0,2,246,HD,IPS,não,0,500,entrada,6324
hp,2014,6,12,16,não,0,3,531,FULLHD,VA,não,2000,1000,ultraportatil,15668
positivo,2014,4,7,6,não,0,2,246,HD,IPS,não,250,0,entrada,6659
asus,2018,6,9,64,não,0,1,416,HD,IPS,não,0,500,entrada,11721
samsung,2015,8,11,32,não,0,2,529,FULLHD,IPS,sim,0,250,2em1,14657
asus,2014,4,4,12,não,0,3,583,FULLHD,AMOLED,sim,250,250,2em1,17326
acer,2013,6,9,2,não,0,4,163,HD,IPS,não,500,0,entrada,5961
xiaomi,2018,8,8,8,não,0,3,448,QUADHD,OLED,não,0,250,premium,22630
lenovo,2011,4,8,16,não,0,3,512,FULLHD,OLED,não,500,500,ultraportatil,15563
positivo,2022,12,21,2,não,0,2,202,HD,TN,não,1000,2000,entrada,7355
apple,2010,8,15,16,não,0,2,468,QUADHD,OLED,não,0,250,premium,19153
samsung,2018,12,18,8,não,0,3,528,QUADHD,AMOLED,não,0,250,premium,19584
dell,2022,6,7,12,sim,6,4,154,FULLHD,IPS,não,0,250,jogos_intermediarios,11205
razer,2020,8,11,16,não,0,3,431,4K,AMOLED,não,0,1000,premium,24374
huawei,2022,12,18,8,não,0,2,435,FULLHD,AMOLED,não,0,250,premium,15027
lenovo,2023,4,8,16,não,0,2,285,HD,IPS,não,0,2000,intermediario,11219
acer,2015,6,12,12,não,0,2,62,HD,IPS,não,1000,0,entrada,3925
lenovo,2023,4,5,12,não,0,2,181,FULLHD,IPS,sim,0,250,2em1,9163
apple,2014,10,20,8,não,0,3,574,QUADHD,OLED,não,0,500,premium,20962
acer,2018,6,12,32,não,0,2,478,FULLHD,IPS,sim,0,250,2em1,15233
hp,2017,6,9,4,não,0,3,535,FULLHD,OLED,não,0,250,ultraportatil,17941
lenovo,2020,8,14,16,sim,6,4,95,4K,IPS,não,0,2000,jogos_intermediarios,11643
huawei,2020,4,5,8,não,0,3,404,4K,OLED,não,0,1000,premium,15227
hp,2021,8,10,2,não,0,3,548,FULLHD,TN,não,0,250,ultraportatil,14015
razer,2013,8,13,16,não,0,3,459,4K,OLED,não,500,250,premium,23854
dell,2019,10,10,16,sim,6,4,168,4K,OLED,não,0,500,jogos_intermediarios,12945
apple,2011,8,16,8,não,0,2,574,QUADHD,AMOLED,não,0,500,premium,18141
samsung,2023,4,6,4,não,0,2,52,FULLHD,IPS,sim,0,250,2em1,8963
dell,2021,4,5,16,não,0,2,456,FULLHD,IPS,sim,0,1000,2em1,15849
xiaomi,2018,6,7,8,não,0,3,551,QUADHD,AMOLED,não,0,250,premium,18003
acer,2019,6,9,32,sim,6,4,147,FULLHD,OLED,não,0,250,jogos_premium,19663
asus,2011,8,10,8,não,0,2,592,FULLHD,OLED,não,1000,250,premium,23180
asus,2020,10,13,4,não,0,4,401,HD,OLED,não,250,0,intermediario,11753
dell,2012,12,14,32,sim,6,1,34,QUADHD,OLED,não,250,125,jogos_premium,19460
acer,2010,6,12,8,sim,4,2,151,FULLHD,OLED,não,500,500,jogos_entrada,9980
hp,2013,8,13,16,sim,6,1,57,4K,VA,não,0,500,jogos_intermediarios,10318
apple,2019,10,15,8,não,0,2,426,4K,OLED,não,0,500,premium,19156
lenovo,2015,6,8,8,não,0,3,561,FULLHD,TN,não,0,250,ultraportatil,17899
lenovo,2021,8,15,64,não,0,2,446,HD,IPS,não,0,2000,intermediario,13924
huawei,2023,4,5,16,não,0,3,590,FULLHD,AMOLED,não,0,500,premium,26035
hp,2021,10,13,8,sim,2,4,76,FULLHD,TN,não,0,2000,jogos_entrada,8581
razer,2014,6,11,8,não,0,2,545,FULLHD,OLED,não,0,250,premium,25270
apple,2021,12,19,16,não,0,2,425,FULLHD,AMOLED,não,0,250,premium,22480
samsung,2017,6,6,16,não,0,3,331,FULLHD,IPS,sim,0,500,2em1,12341
samsung,2014,10,11,16,sim,6,3,59,FULLHD,OLED,não,0,250,jogos_premium,12245
lenovo,2014,12,20,16,sim,6,3,149,QUADHD,TN,não,2000,1000,jogos_intermediarios,12870
xiaomi,2014,12,22,8,não,0,2,586,FULLHD,AMOLED,não,500,250,premium,25290
xiaomi,2021,4,4,8,não,0,2,562,4K,OLED,não,0,250,premium,25984
hp,2012,12,12,12,sim,6,1,97,FULLHD,TN,não,0,2000,jogos_intermediarios,10397
dell,2010,12,15,8,não,0,3,477,FULLHD,AMOLED,sim,2000,250,premium,18003
acer,2018,6,10,32,não,0,2,544,FULLHD,VA,não,0,250,ultraportatil,20441
samsung,2011,4,6,12,não,0,3,543,FULLHD,TN,não,250,250,ultraportatil,19206
razer,2015,6,10,8,não,0,3,595,QUADHD,OLED,não,0,500,premium,23494
positivo,2016,4,7,2,não,0,2,263,HD,TN,não,500,0,entrada,6595
hp,2023,12,12,12,sim,6,4,166,FULLHD,IPS,não,0,250,jogos_intermediarios,11998
razer,2018,4,6,8,não,0,3,581,FULLHD,OLED,não,0,250,premium,16324
positivo,2015,10,12,8,não,0,1,217,HD,IPS,não,500,0,entrada,7165
acer,2014,4,7,4,não,0,1,105,HD,TN,não,1000,0,entrada,4109
positivo,2022,8,14,64,não,0,3,121,HD,IPS,não,250,125,entrada,7064
positivo,2011,2,2,8,não,0,1,73,HD,IPS,não,250,0,entrada,3387
positivo,2015,4,7,6,não,0,1,39,HD,IPS,não,1000,0,entrada,3348
xiaomi,2020,10,15,8,não,0,2,446,QUADHD,OLED,não,0,250,premium,21066
hp,2023,8,11,2,não,0,2,546,FULLHD,IPS,não,0,500,ultraportatil,19688
asus,2013,2,4,8,não,0,3,53,HD,IPS,não,250,0,intermediario,5813
lenovo,2017,6,10,12,não,0,3,451,FULLHD,IPS,sim,0,250,2em1,12759
huawei,2022,8,12,16,não,0,3,410,FULLHD,AMOLED,não,0,2000,premium,24309
xiaomi,2012,6,10,8,não,0,2,592,QUADHD,AMOLED,não,2000,250,premium,25184
samsung,2015,6,8,16,sim,6,1,108,QUADHD,VA,não,0,500,jogos_intermediarios,11084
samsung,2014,8,12,8,sim,2,1,50,FULLHD,OLED,não,1000,2000,jogos_entrada,8982
apple,2016,8,10,8,não,0,3,529,QUADHD,OLED,não,0,2000,premium,25796
hp,2018,8,8,8,sim,4,1,76,FULLHD,OLED,não,0,250,jogos_entrada,7846
hp,2021,4,6,6,não,0,2,545,FULLHD,VA,não,0,1000,ultraportatil,19737
huawei,2017,8,8,8,não,0,3,416,QUADHD,OLED,não,0,1000,premium,22967
razer,2015,6,9,16,sim,6,1,58,QUADHD,OLED,não,0,250,jogos_premium,13141
lenovo,2018,6,9,8,sim,2,1,138,FULLHD,VA,não,0,1000,jogos_entrada,7679
positivo,2023,12,16,64,não,0,3,165,HD,IPS,não,0,250,entrada,8485
positivo,2011,6,10,4,não,0,4,110,HD,TN,não,2000,0,entrada,5527
huawei,2020,4,7,16,não,0,3,481,4K,AMOLED,não,0,250,premium,16080
hp,2010,4,8,12,sim,4,2,139,FULLHD,OLED,não,250,500,jogos_intermediarios,10459
positivo,2020,4,8,12,não,0,4,45,HD,IPS,não,0,500,entrada,3801
lenovo,2012,12,17,12,sim,6,3,137,4K,OLED,não,2000,250,jogos_intermediarios,13114
asus,2023,10,11,16,não,0,2,493,FULLHD,OLED,não,0,250,premium,17730
asus,2017,6,8,8,não,0,3,436,QUADHD,AMOLED,sim,0,250,premium,14309
dell,2013,8,9,16,não,0,3,400,4K,IPS,sim,250,250,premium,20713
lenovo,2014,4,6,2,não,0,3,157,HD,TN,não,500,0,entrada,5556
apple,2013,10,19,16,não,0,2,401,FULLHD,OLED,não,1000,250,premium,17465
lenovo,2023,6,11,12,não,0,1,413,HD,TN,não,0,500,entrada,9977
lenovo,2019,8,8,32,não,0,1,451,HD,VA,não,250,0,intermediario,12567
positivo,2017,6,8,16,não,0,3,96,HD,TN,não,500,0,entrada,4852
acer,2011,2,4,12,não,0,4,62,HD,TN,não,500,0,entrada,3420
asus,2013,4,8,6,não,0,3,567,FULLHD,IPS,não,2000,500,ultraportatil,15274
dell,2012,12,17,16,não,0,3,470,FULLHD,OLED,não,2000,250,premium,20849
apple,2023,6,6,8,não,0,2,514,QUADHD,OLED,não,0,250,premium,19190
hp,2014,10,15,8,sim,2,4,160,FULLHD,IPS,não,500,500,jogos_entrada,8171
acer,2011,2,4,12,sim,4,2,143,FULLHD,OLED,não,250,1000,jogos_entrada,8068
xiaomi,2018,10,13,8,não,0,2,459,4K,AMOLED,não,0,250,premium,17883
razer,2016,12,14,32,sim,6,4,60,FULLHD,AMOLED,não,0,250,jogos_premium,19568
xiaomi,2023,10,13,16,não,0,2,568,QUADHD,AMOLED,não,0,2000,premium,20885
hp,2014,10,13,8,não,0,3,516,FULLHD,OLED,não,500,2000,ultraportatil,21046
asus,2023,12,22,32,não,0,3,592,FULLHD,VA,não,0,500,ultraportatil,19764
hp,2015,10,11,8,sim,2,3,35,FULLHD,OLED,não,0,250,jogos_entrada,6974
razer,2014,6,9,32,sim,6,4,176,FULLHD,AMOLED,não,0,2000,jogos_premium,15158
apple,2020,6,6,8,não,0,2,513,FULLHD,AMOLED,não,0,1000,premium,16654
lenovo,2010,6,10,6,não,0,2,545,HD,TN,não,0,250,intermediario,13474
acer,2012,2,2,8,não,0,4,72,HD,TN,não,0,2000,entrada,4313
dell,2012,6,9,12,não,0,3,351,HD,IPS,não,250,0,entrada,9333
razer,2010,8,8,16,não,0,3,493,FULLHD,OLED,não,500,250,premium,20605
razer,2010,6,8,16,sim,6,2,152,QUADHD,AMOLED,não,250,2000,jogos_premium,19753
huawei,2013,10,18,8,não,0,2,501,FULLHD,OLED,não,1000,250,premium,22478
positivo,2021,8,14,6,não,0,1,168,HD,TN,não,500,0,entrada,5825
huawei,2017,10,12,8,não,0,3,449,QUADHD,AMOLED,não,0,2000,premium,16666
asus,2013,2,2,2,não,0,2,563,FULLHD,TN,não,1000,1000,ultraportatil,16712
xiaomi,2014,8,13,16,não,0,2,449,4K,OLED,não,500,250,premium,23222
asus,2017,8,10,8,não,0,3,334,FULLHD,AMOLED,sim,0,500,2em1,15760
xiaomi,2010,12,13,8,não,0,3,494,QUADHD,OLED,não,500,250,premium,24910
asus,2015,6,10,4,não,0,3,528,FULLHD,AMOLED,sim,0,250,2em1,15298
positivo,2011,2,4,8,não,0,3,151,HD,IPS,não,0,500,entrada,5181
hp,2021,8,8,12,sim,2,4,86,FULLHD,VA,não,0,500,jogos_entrada,6975
xiaomi,2019,4,4,8,não,0,2,487,4K,AMOLED,não,0,2000,premium,23348
positivo,2010,2,4,4,não,0,2,237,HD,TN,não,0,2000,entrada,7834
hp,2011,8,11,16,sim,4,3,57,FULLHD,VA,não,500,2000,jogos_intermediarios,11051
apple,2018,6,8,16,não,0,2,459,FULLHD,AMOLED,não,0,250,premium,18659
acer,2011,12,12,16,não,0,2,585,4K,AMOLED,não,250,250,premium,27515
positivo,2017,8,11,2,não,0,2,45,HD,IPS,não,1000,0,entrada,4233
lenovo,2011,6,10,8,sim,2,3,144,FULLHD,VA,não,0,250,jogos_entrada,9080
xiaomi,2019,10,11,8,não,0,3,576,4K,OLED,não,0,1000,premium,24404
asus,2017,4,4,16,não,0,2,293,HD,IPS,não,500,0,entrada,7809
lenovo,2016,6,7,4,não,0,4,86,HD,VA,não,2000,0,intermediario,6595
asus,2013,4,6,16,não,0,2,240,HD,IPS,não,2000,0,intermediario,8453
razer,2017,6,11,8,não,0,3,552,QUADHD,AMOLED,não,0,500,premium,19685
huawei,2019,8,12,16,não,0,2,563,4K,OLED,não,0,2000,premium,22910
hp,2016,8,11,16,sim,6,3,199,4K,OLED,não,0,500,jogos_intermediarios,12035
razer,2020,12,22,16,sim,6,4,73,4K,AMOLED,não,0,250,jogos_premium,21879
asus,2014,4,4,4,não,0,3,519,FULLHD,TN,não,0,250,ultraportatil,16497
xiaomi,2022,8,13,8,não,0,3,576,4K,OLED,não,0,500,premium,21825
positivo,2016,10,16,6,não,0,2,78,HD,TN,não,1000,0,entrada,5138
lenovo,2020,12,15,12,não,0,3,130,FULLHD,IPS,sim,0,250,2em1,12406
apple,2022,6,6,8,não,0,2,424,4K,AMOLED,não,0,250,premium,24144
hp,2019,10,15,12,sim,4,4,33,FULLHD,VA,não,0,1000,jogos_entrada,7050
positivo,2011,6,7,16,não,0,2,108,HD,IPS,não,500,0,entrada,5683
apple,2017,4,4,8,não,0,3,524,QUADHD,OLED,não,0,2000,premium,25763
hp,2015,8,11,8,sim,4,2,101,FULLHD,VA,não,0,250,jogos_entrada,7019
hp,2018,4,7,12,sim,4,1,101,FULLHD,OLED,não,0,500,jogos_entrada,8955
asus,2013,6,8,16,não,0,3,164,FULLHD,AMOLED,sim,1000,250,2em1,12673
huawei,2022,10,19,8,não,0,3,538,QUADHD,AMOLED,não,0,1000,premium,17355
lenovo,2014,4,4,12,sim,2,1,86,FULLHD,OLED,não,1000,125,jogos_entrada,6697
xiaomi,2011,4,5,16,não,0,2,564,FULLHD,OLED,não,500,250,premium,15475
hp,2019,4,5,8,sim,2,4,175,FULLHD,TN,não,0,250,jogos_entrada,8271
acer,2011,2,3,12,sim,2,4,31,FULLHD,VA,não,500,250,jogos_entrada,6123
asus,2012,10,12,16,não,0,2,567,4K,IPS,sim,250,250,premium,22069
razer,2015,12,16,8,não,0,2,434,QUADHD,OLED,não,0,1000,premium,15384
acer,2022,6,10,6,não,0,3,524,FULLHD,IPS,não,0,500,ultraportatil,15054
lenovo,2012,8,8,16,não,0,2,473,FULLHD,AMOLED,não,250,250,premium,16562
positivo,2010,4,8,8,não,0,4,92,HD,IPS,não,500,0,entrada,5024
apple,2022,4,6,8,não,0,2,575,QUADHD,OLED,não,0,250,premium,15622
lenovo,2019,6,9,2,não,0,2,145,FULLHD,IPS,sim,0,250,2em1,10977
acer,2021,6,6,16,não,0,1,486,HD,IPS,não,2000,0,intermediario,13599
positivo,2022,6,12,4,não,0,3,279,HD,TN,não,1000,2000,entrada,8254
asus,2014,4,7,12,não,0,2,375,HD,IPS,não,1000,0,entrada,9559
apple,2023,10,18,16,não,0,2,507,FULLHD,OLED,não,0,250,premium,15382
razer,2023,12,16,32,sim,8,4,183,QUADHD,AMOLED,não,0,1000,jogos_premium,20525
razer,2011,6,9,16,não,0,3,562,4K,AMOLED,não,2000,250,premium,17124
hp,2014,4,6,12,não,0,3,546,FULLHD,VA,não,250,500,ultraportatil,19645
apple,2017,6,6,8,não,0,3,500,QUADHD,OLED,não,0,2000,premium,18617
samsung,2010,6,12,12,sim,4,4,180,4K,TN,não,500,125,jogos_intermediarios,10733
xiaomi,2010,6,7,8,não,0,2,430,QUADHD,AMOLED,não,1000,250,premium,20332
apple,2010,8,12,16,não,0,2,543,QUADHD,OLED,não,500,250,premium,23678
acer,2018,10,10,4,não,0,2,516,FULLHD,VA,não,0,1000,ultraportatil,19687
hp,2012,6,7,6,não,0,3,524,FULLHD,IPS,não,250,250,ultraportatil,15253
hp,2010,2,4,12,sim,2,4,165,FULLHD,VA,não,1000,500,jogos_entrada,8738
lenovo,2018,8,8,16,sim,4,3,185,4K,TN,não,0,250,jogos_intermediarios,11230
acer,2020,10,14,2,não,0,3,65,FULLHD,AMOLED,sim,0,500,2em1,9489
lenovo,2010,2,2,6,não,0,3,479,FULLHD,AMOLED,sim,2000,250,2em1,15956
dell,2016,12,21,16,sim,6,2,195,4K,AMOLED,não,0,2000,jogos_premium,17262
asus,2014,8,10,32,não,0,1,37,HD,TN,não,0,2000,intermediario,6691
asus,2010,2,3,16,não,0,2,569,HD,TN,não,1000,0,intermediario,13345
lenovo,2016,12,14,16,sim,6,4,160,QUADHD,TN,não,0,1000,jogos_intermediarios,11289
dell,2023,6,11,12,sim,8,4,132,FULLHD,IPS,não,0,2000,jogos_intermediarios,10380
samsung,2020,10,18,12,sim,6,4,184,FULLHD,TN,não,0,250,jogos_intermediarios,10795
apple,2021,8,12,8,não,0,2,531,QUADHD,OLED,não,0,1000,premium,22397
dell,2016,6,7,6,não,0,2,324,HD,IPS,não,0,500,entrada,8188
acer,2020,10,17,64,não,0,4,222,HD,IPS,não,500,0,entrada,8224
lenovo,2022,10,11,64,não,0,2,187,HD,TN,não,0,500,intermediario,10598
xiaomi,2010,6,11,8,não,0,2,516,QUADHD,AMOLED,não,1000,250,premium,20347
lenovo,2015,8,14,32,sim,6,4,186,QUADHD,AMOLED,não,0,2000,jogos_premium,24020
apple,2017,12,20,8,não,0,3,540,4K,OLED,não,0,2000,premium,24105
lenovo,2020,12,22,32,não,0,1,529,HD,VA,não,1000,0,intermediario,15209
acer,2023,10,20,12,não,0,4,190,HD,IPS,não,500,250,entrada,7548
acer,2010,10,17,8,não,0,3,588,QUADHD,OLED,não,1000,250,premium,19807
apple,2015,10,16,8,não,0,2,594,FULLHD,OLED,não,0,2000,premium,18627
asus,2011,2,3,16,não,0,3,567,FULLHD,TN,não,250,2000,ultraportatil,19256
hp,2023,6,9,16,sim,4,4,101,4K,VA,não,0,2000,jogos_intermediarios,10652
samsung,2022,4,4,16,sim,4,4,157,4K,TN,não,0,2000,jogos_intermediarios,11605
razer,2019,8,12,8,não,0,2,543,4K,OLED,não,0,250,premium,16436
hp,2014,6,11,4,não,0,3,577,FULLHD,TN,não,1000,125,ultraportatil,19116
dell,2017,4,7,32,não,0,3,569,HD,VA,não,2000,0,intermediario,13903
lenovo,2011,6,9,8,não,0,4,266,HD,TN,não,250,0,entrada,7806
hp,2014,10,11,8,não,0,2,594,FULLHD,VA,não,0,1000,ultraportatil,18561
lenovo,2012,6,9,6,não,0,3,570,FULLHD,TN,não,1000,250,ultraportatil,19156
positivo,2013,2,4,16,não,0,4,260,HD,IPS,não,250,0,entrada,6624
huawei,2011,8,10,16,não,0,2,463,QUADHD,AMOLED,não,1000,250,premium,23653
acer,2022,6,8,12,sim,6,4,138,4K,IPS,não,0,250,jogos_intermediarios,10546
positivo,2014,8,13,6,não,0,1,81,HD,IPS,não,500,0,entrada,4822
positivo,2021,4,8,2,não,0,4,240,HD,IPS,não,0,250,entrada,7216
huawei,2017,12,23,16,não,0,3,449,QUADHD,OLED,não,0,250,premium,16860
lenovo,2018,4,5,2,não,0,2,534,FULLHD,TN,não,0,2000,ultraportatil,18138
acer,2021,12,22,12,sim,6,4,35,FULLHD,VA,não,0,250,jogos_intermediarios,10273
huawei,2015,8,15,8,não,0,2,502,FULLHD,OLED,não,0,250,premium,23764
acer,2023,6,7,4,não,0,3,590,HD,VA,não,0,2000,intermediario,14665
hp,2013,2,2,12,sim,4,3,41,FULLHD,OLED,não,2000,125,jogos_entrada,6578
razer,2022,12,15,32,sim,6,4,73,FULLHD,AMOLED,não,0,1000,jogos_premium,19568
dell,2019,10,13,12,sim,4,4,158,QUADHD,VA,não,0,250,jogos_intermediarios,11962
lenovo,2015,6,10,12,sim,2,4,35,FULLHD,VA,não,0,500,jogos_entrada,7111
lenovo,2020,12,15,12,sim,4,4,132,QUADHD,IPS,não,0,500,jogos_intermediarios,11944
hp,2015,8,15,2,não,0,3,520,FULLHD,VA,não,0,250,ultraportatil,18098
positivo,2019,8,12,4,não,0,4,121,HD,TN,não,250,0,entrada,4899
huawei,2023,4,4,16,não,0,2,413,QUADHD,OLED,não,0,2000,premium,16886
asus,2010,6,9,8,não,0,2,51,FULLHD,AMOLED,sim,0,250,2em1,7241
lenovo,2010,10,13,8,não,0,2,409,FULLHD,OLED,não,1000,250,premium,15537
xiaomi,2022,6,11,8,não,0,3,444,QUADHD,AMOLED,não,0,500,premium,15841
dell,2016,4,5,16,não,0,3,550,FULLHD,AMOLED,sim,0,2000,premium,22246
positivo,2023,4,8,64,não,0,1,192,HD,IPS,não,250,500,entrada,7050
lenovo,2012,2,2,6,não,0,2,353,FULLHD,AMOLED,sim,500,250,2em1,13906
asus,2022,12,14,8,não,0,4,52,HD,TN,não,250,125,entrada,4157
huawei,2022,8,15,16,não,0,2,424,FULLHD,AMOLED,não,0,2000,premium,15233
dell,2014,6,8,12,não,0,3,555,HD,IPS,não,500,0,intermediario,12699
hp,2019,12,16,8,não,0,3,579,FULLHD,VA,não,0,250,ultraportatil,17039
dell,2020,10,13,8,sim,2,4,157,FULLHD,TN,não,0,1000,jogos_entrada,9504
samsung,2014,10,13,12,não,0,2,460,FULLHD,AMOLED,sim,1000,250,2em1,13635
asus,2017,10,14,8,não,0,2,446,FULLHD,IPS,sim,0,2000,premium,22935
acer,2012,8,12,16,não,0,3,486,4K,OLED,não,500,250,premium,22668
asus,2011,4,6,2,não,0,2,589,FULLHD,VA,não,500,125,ultraportatil,20117
hp,2023,4,7,16,sim,4,4,151,QUADHD,IPS,não,0,250,jogos_intermediarios,9750
huawei,2017,10,18,16,não,0,2,545,QUADHD,OLED,não,0,250,premium,21375
razer,2014,8,10,8,não,0,3,530,4K,AMOLED,não,2000,250,premium,18018
asus,2013,6,11,8,não,0,3,564,HD,TN,não,1000,0,intermediario,13699
dell,2010,2,3,4,não,0,3,345,HD,VA,não,2000,0,intermediario,9958
apple,2018,6,12,8,não,0,3,502,4K,AMOLED,não,0,250,premium,17848
asus,2018,10,19,2,não,0,2,576,HD,IPS,não,0,250,intermediario,14044
lenovo,2019,6,12,8,sim,2,4,48,FULLHD,OLED,não,0,2000,jogos_entrada,8631
samsung,2023,6,6,32,não,0,2,531,FULLHD,IPS,sim,0,250,2em1,17404
xiaomi,2020,10,15,16,não,0,3,573,FULLHD,AMOLED,não,0,2000,premium,21219
apple,2010,8,11,8,não,0,3,597,FULLHD,AMOLED,não,1000,250,premium,17231
hp,2016,10,20,12,sim,6,2,199,4K,TN,não,0,500,jogos_intermediarios,11640
acer,2019,10,14,8,não,0,3,487,QUADHD,OLED,não,0,250,premium,21061
apple,2020,6,7,8,não,0,2,435,FULLHD,OLED,não,0,500,premium,21454
lenovo,2020,12,15,16,não,0,2,429,QUADHD,OLED,não,0,250,premium,15067
razer,2015,4,6,16,sim,6,2,143,4K,AMOLED,não,0,1000,jogos_premium,24393
lenovo,2019,4,4,8,não,0,3,417,HD,IPS,não,0,2000,intermediario,11959
acer,2021,10,18,32,sim,6,4,42,FULLHD,OLED,não,0,250,jogos_premium,18465
apple,2010,6,11,8,não,0,3,504,FULLHD,OLED,não,2000,250,premium,22214
dell,2013,4,4,32,sim,6,1,185,FULLHD,AMOLED,não,500,125,jogos_premium,13830
asus,2015,8,13,8,não,0,1,465,HD,TN,não,250,0,entrada,10367
positivo,2010,6,7,8,não,0,4,178,HD,IPS,não,2000,0,entrada,6323
dell,2013,6,7,16,não,0,2,507,4K,OLED,não,1000,250,premium,24527
xiaomi,2022,4,6,16,não,0,2,412,QUADHD,OLED,não,0,500,premium,22026
hp,2011,6,9,12,não,0,3,509,FULLHD,IPS,não,500,500,ultraportatil,14187
asus,2015,10,20,16,não,0,4,284,HD,IPS,não,2000,0,intermediario,10687
positivo,2020,8,10,2,não,0,2,182,HD,IPS,não,0,1000,entrada,6064
samsung,2020,12,24,32,sim,6,4,163,FULLHD,OLED,não,0,1000,jogos_premium,15093
razer,2020,6,10,32,sim,6,4,59,FULLHD,OLED,não,0,250,jogos_premium,21947
lenovo,2022,12,20,8,não,0,2,437,4K,AMOLED,não,0,250,premium,17119
dell,2010,6,6,8,não,0,3,442,FULLHD,AMOLED,sim,2000,250,premium,22444
acer,2015,10,19,32,não,0,4,41,HD,TN,não,2000,0,intermediario,6602
huawei,2023,12,23,16,não,0,3,413,QUADHD,OLED,não,0,500,premium,14890
lenovo,2011,2,2,2,não,0,2,548,FULLHD,IPS,não,500,125,ultraportatil,13806
asus,2018,10,12,8,não,0,2,320,HD,OLED,não,2000,0,intermediario,10305
acer,2014,4,7,6,não,0,4,256,HD,TN,não,2000,0,entrada,6483
huawei,2012,12,21,16,não,0,3,554,4K,OLED,não,2000,250,premium,25421
samsung,2010,4,5,16,sim,6,1,145,QUADHD,OLED,não,500,125,jogos_intermediarios,11607
apple,2016,6,8,8,não,0,2,466,4K,AMOLED,não,0,250,premium,22035
razer,2017,12,19,16,sim,6,4,164,QUADHD,OLED,não,0,500,jogos_premium,16811
dell,2021,12,15,16,sim,4,4,158,FULLHD,OLED,não,0,2000,jogos_intermediarios,12742
samsung,2011,6,11,12,sim,6,1,43,QUADHD,TN,não,250,125,jogos_intermediarios,9116
apple,2017,4,4,16,não,0,3,507,FULLHD,OLED,não,0,500,premium,15519
huawei,2016,4,8,8,não,0,2,535,QUADHD,AMOLED,não,0,500,premium,23161
