marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,segmento,valor
acer,2010.0,8,11,16,não,,2.0,448.0,QUADHD,AMOLED,não,1000.0,250.0,premium,17019
razer,2019.0,8,16,8,não,0.0,,419.0,QUADHD,OLED,não,0.0,500.0,premium,20307
razer,2022.0,12,16,8,não,0.0,,,QUADHD,AMOLED,não,0.0,1000.0,premium,22094
xiaomi,2020.0,4,8,16,não,0.0,2.0,599.0,QUADHD,OLED,não,0.0,2000.0,premium,26863
apple,2018.0,6,11,16,não,,2.0,558.0,FULLHD,OLED,não,0.0,250.0,premium,22984
huawei,2011.0,6,8,8,não,0.0,,558.0,QUADHD,AMOLED,não,2000.0,250.0,premium,17455
acer,2017.0,8,14,2,não,0.0,2.0,502.0,FULLHD,VA,não,0.0,500.0,ultraportatil,16207
xiaomi,2010.0,4,7,8,não,0.0,2.0,496.0,FULLHD,OLED,não,0.0,250.0,premium,24304
lenovo,2015.0,4,4,8,não,0.0,,437.0,4K,OLED,não,0.0,250.0,premium,15728
dell,2013.0,4,5,16,sim,,2.0,,4K,IPS,não,2000.0,2000.0,jogos_intermediarios,12703
acer,2010.0,2,4,12,não,0.0,,195.0,HD,IPS,não,,250.0,,5974
razer,2018.0,12,18,8,não,0.0,,487.0,FULLHD,AMOLED,não,0.0,1000.0,premium,21974
samsung,2023.0,10,12,4,não,0.0,4.0,326.0,HD,TN,não,0.0,2000.0,intermediario,11563
positivo,2021.0,8,13,2,não,0.0,1.0,274.0,HD,IPS,não,,0.0,entrada,7594
xiaomi,2015.0,8,9,8,não,0.0,3.0,,QUADHD,OLED,não,0.0,500.0,premium,20451
razer,2013.0,8,10,16,não,0.0,3.0,443.0,QUADHD,,não,500.0,250.0,,17304
positivo,2017.0,10,19,64,não,0.0,,272.0,HD,IPS,não,0.0,250.0,entrada,8961
xiaomi,2020.0,6,8,16,não,0.0,3.0,462.0,4K,OLED,não,0.0,250.0,premium,22225
apple,2010.0,4,7,16,não,0.0,3.0,404.0,FULLHD,AMOLED,não,0.0,2000.0,premium,15375
hp,,12,19,6,não,0.0,3.0,524.0,FULLHD,VA,não,0.0,1000.0,ultraportatil,15388
positivo,2013.0,6,10,4,não,0.0,3.0,44.0,HD,IPS,não,1000.0,0.0,entrada,3515
asus,2011.0,4,7,4,não,0.0,,312.0,FULLHD,,sim,1000.0,250.0,2em1,10476
apple,2012.0,4,7,8,não,,3.0,,4K,AMOLED,não,500.0,250.0,premium,20744
lenovo,2010.0,2,4,6,não,,,582.0,FULLHD,IPS,não,250.0,500.0,ultraportatil,19710
lenovo,2023.0,4,5,2,não,0.0,3.0,299.0,FULLHD,AMOLED,sim,0.0,250.0,2em1,10967
huawei,2014.0,8,12,16,não,0.0,3.0,404.0,QUADHD,OLED,não,250.0,250.0,premium,13759
hp,2022.0,6,6,64,não,0.0,3.0,547.0,FULLHD,TN,não,0.0,250.0,ultraportatil,19563
positivo,2015.0,10,10,16,não,,2.0,240.0,HD,TN,não,250.0,0.0,entrada,6834
hp,2018.0,6,10,8,não,0.0,3.0,533.0,FULLHD,,não,0.0,250.0,ultraportatil,14439
acer,2011.0,6,8,8,não,0.0,,46.0,FULLHD,AMOLED,sim,250.0,250.0,2em1,7692
razer,2021.0,10,19,16,sim,6.0,,161.0,4K,AMOLED,não,0.0,500.0,jogos_premium,21610
acer,2021.0,6,9,12,não,,3.0,451.0,FULLHD,IPS,sim,0.0,2000.0,2em1,16238
lenovo,2022.0,10,15,64,não,,3.0,,FULLHD,IPS,sim,0.0,500.0,2em1,16246
apple,2012.0,6,8,8,não,,2.0,,4K,OLED,não,500.0,250.0,premium,20670
samsung,2021.0,4,6,16,sim,6.0,4.0,,QUADHD,AMOLED,não,0.0,250.0,jogos_premium,16299
xiaomi,2023.0,4,6,16,não,,3.0,405.0,FULLHD,AMOLED,não,,250.0,premium,16532
acer,2014.0,4,6,8,não,0.0,4.0,223.0,HD,,não,500.0,0.0,,5612
huawei,2016.0,10,17,8,não,0.0,,,FULLHD,OLED,não,0.0,250.0,premium,25280
asus,2019.0,10,17,32,não,0.0,,,HD,OLED,não,250.0,0.0,intermediario,15929
hp,2010.0,8,10,12,sim,6.0,,50.0,QUADHD,OLED,não,0.0,250.0,jogos_intermediarios,9658
lenovo,2013.0,4,8,16,sim,6.0,,79.0,4K,OLED,não,0.0,250.0,jogos_premium,21593
acer,2023.0,6,6,12,não,0.0,2.0,97.0,HD,,não,0.0,250.0,entrada,4353
positivo,2023.0,8,12,64,não,0.0,1.0,69.0,HD,TN,não,,1000.0,,6535
samsung,2017.0,6,11,12,sim,,1.0,93.0,4K,OLED,não,0.0,250.0,,10340
samsung,2017.0,4,8,12,não,0.0,2.0,465.0,FULLHD,IPS,sim,0.0,250.0,2em1,14392
asus,2020.0,8,16,8,não,0.0,2.0,451.0,FULLHD,IPS,sim,0.0,2000.0,premium,17267
acer,2011.0,2,2,12,não,0.0,3.0,533.0,FULLHD,OLED,não,2000.0,125.0,ultraportatil,15012
razer,2015.0,12,18,8,não,,2.0,416.0,4K,AMOLED,não,0.0,250.0,premium,14605
huawei,2016.0,6,9,16,não,0.0,2.0,401.0,FULLHD,AMOLED,não,0.0,2000.0,premium,22581
asus,2021.0,4,5,32,não,0.0,1.0,347.0,HD,IPS,não,500.0,0.0,intermediario,10433
acer,2017.0,6,6,16,não,0.0,3.0,,FULLHD,OLED,não,0.0,250.0,ultraportatil,18604
hp,2019.0,8,13,8,não,0.0,2.0,600.0,FULLHD,TN,não,0.0,500.0,ultraportatil,16363
samsung,2023.0,10,14,32,não,0.0,,202.0,HD,TN,não,0.0,2000.0,intermediario,9176
positivo,2017.0,4,4,6,não,0.0,,203.0,HD,TN,não,1000.0,0.0,entrada,6376
samsung,2022.0,10,13,8,não,0.0,2.0,,4K,IPS,sim,0.0,250.0,premium,20355
asus,2016.0,10,10,12,não,,1.0,207.0,HD,VA,não,,0.0,intermediario,9020
xiaomi,2021.0,12,21,8,não,0.0,,548.0,FULLHD,OLED,não,0.0,250.0,premium,21112
hp,2020.0,10,13,16,sim,,,,FULLHD,,não,0.0,2000.0,jogos_intermediarios,9199
hp,2020.0,8,11,16,sim,4.0,4.0,,4K,VA,não,0.0,1000.0,jogos_intermediarios,12369
samsung,2016.0,6,11,2,não,0.0,,234.0,FULLHD,AMOLED,sim,0.0,2000.0,2em1,13154
acer,2022.0,8,16,12,sim,4.0,,190.0,FULLHD,VA,não,0.0,250.0,jogos_entrada,9851
huawei,2022.0,8,9,16,não,0.0,3.0,478.0,4K,OLED,não,0.0,1000.0,premium,25031
hp,2011.0,8,14,16,sim,4.0,,66.0,4K,TN,não,1000.0,1000.0,jogos_intermediarios,10884
razer,2019.0,4,5,8,não,0.0,2.0,410.0,FULLHD,OLED,não,0.0,250.0,premium,21223
lenovo,2023.0,10,18,8,sim,2.0,4.0,181.0,FULLHD,IPS,não,0.0,1000.0,jogos_entrada,9518
positivo,2022.0,6,11,4,não,0.0,,296.0,HD,IPS,não,1000.0,1000.0,entrada,8475
huawei,2018.0,6,8,16,não,0.0,,,QUADHD,,não,,500.0,premium,23731
positivo,2023.0,4,6,6,não,0.0,4.0,,HD,TN,não,500.0,250.0,entrada,3769
acer,2018.0,10,10,2,não,0.0,3.0,191.0,HD,OLED,não,500.0,0.0,intermediario,9447
xiaomi,2018.0,10,13,8,não,0.0,3.0,588.0,QUADHD,AMOLED,não,0.0,1000.0,premium,25456
hp,2010.0,4,4,12,não,0.0,,567.0,FULLHD,IPS,não,,2000.0,ultraportatil,17295
xiaomi,2018.0,4,4,8,não,0.0,3.0,,4K,AMOLED,não,0.0,500.0,premium,23669
hp,2014.0,4,4,12,sim,4.0,3.0,101.0,4K,,não,500.0,2000.0,jogos_intermediarios,10873
positivo,2023.0,10,10,32,não,0.0,,58.0,HD,IPS,não,,1000.0,entrada,5410
huawei,2021.0,4,8,8,não,0.0,,503.0,4K,OLED,não,0.0,1000.0,premium,21928
apple,2023.0,6,8,16,não,0.0,2.0,,FULLHD,OLED,não,0.0,2000.0,premium,18375
positivo,2014.0,6,6,8,não,0.0,3.0,,HD,TN,não,,0.0,entrada,7122
xiaomi,2021.0,4,8,16,não,0.0,3.0,474.0,QUADHD,AMOLED,não,0.0,2000.0,premium,24964
huawei,2022.0,6,10,16,não,,2.0,593.0,4K,AMOLED,não,,1000.0,premium,19008
asus,2013.0,6,7,6,não,0.0,2.0,,FULLHD,IPS,sim,250.0,250.0,2em1,10133
samsung,2022.0,4,5,16,sim,4.0,4.0,103.0,4K,,não,0.0,250.0,jogos_intermediarios,11077
razer,2011.0,8,16,16,sim,6.0,2.0,110.0,4K,OLED,não,,2000.0,jogos_premium,19088
asus,2011.0,4,4,6,não,0.0,,,FULLHD,IPS,não,0.0,2000.0,ultraportatil,18735
huawei,2020.0,4,5,8,não,0.0,,517.0,4K,OLED,não,0.0,250.0,premium,25100
apple,2020.0,8,14,8,não,0.0,,525.0,QUADHD,AMOLED,não,0.0,500.0,premium,22659
asus,2018.0,10,13,12,não,0.0,,419.0,FULLHD,AMOLED,sim,0.0,500.0,2em1,15083
apple,2022.0,10,11,16,não,0.0,2.0,,QUADHD,OLED,não,0.0,250.0,premium,24354
lenovo,2017.0,4,5,8,não,0.0,3.0,,QUADHD,,não,0.0,250.0,premium,18804
razer,2018.0,6,8,8,não,0.0,,,4K,AMOLED,não,0.0,250.0,premium,17805
lenovo,2022.0,12,17,64,não,,2.0,405.0,FULLHD,IPS,sim,0.0,2000.0,2em1,16179
huawei,2019.0,12,16,8,não,0.0,2.0,566.0,4K,,não,,250.0,premium,25488
huawei,2012.0,12,18,16,não,0.0,3.0,,QUADHD,,não,0.0,2000.0,premium,24765
hp,2021.0,6,12,8,não,0.0,2.0,,FULLHD,TN,não,0.0,500.0,ultraportatil,18423
xiaomi,2012.0,6,12,16,não,0.0,3.0,469.0,4K,AMOLED,não,2000.0,250.0,premium,19171
apple,2020.0,10,16,16,não,0.0,2.0,,4K,AMOLED,não,0.0,1000.0,,19570
hp,,4,5,2,não,0.0,3.0,567.0,FULLHD,IPS,não,1000.0,1000.0,ultraportatil,17000
positivo,2022.0,6,12,64,não,,,155.0,HD,IPS,não,250.0,1000.0,entrada,7802
huawei,2015.0,4,4,16,não,0.0,2.0,568.0,4K,AMOLED,não,,1000.0,premium,24772
apple,2023.0,8,15,16,não,0.0,2.0,526.0,FULLHD,OLED,não,0.0,250.0,premium,24975
dell,2011.0,8,13,16,não,0.0,2.0,414.0,4K,AMOLED,sim,2000.0,250.0,premium,24512
samsung,2013.0,12,16,16,sim,6.0,1.0,178.0,FULLHD,VA,não,0.0,1000.0,jogos_intermediarios,13094
apple,2021.0,8,13,16,não,0.0,,438.0,QUADHD,OLED,não,0.0,1000.0,premium,23140
positivo,2020.0,12,22,32,não,0.0,,,HD,IPS,não,250.0,0.0,entrada,6731
samsung,2010.0,4,7,8,sim,,,85.0,FULLHD,IPS,não,2000.0,1000.0,jogos_entrada,8209
positivo,2010.0,4,5,12,não,0.0,2.0,,HD,TN,não,0.0,500.0,entrada,4626
dell,2019.0,10,18,16,não,0.0,3.0,534.0,FULLHD,OLED,não,0.0,500.0,ultraportatil,15763
apple,2012.0,6,10,16,não,0.0,3.0,,4K,AMOLED,não,0.0,500.0,premium,18634
xiaomi,2018.0,10,20,16,não,0.0,3.0,403.0,FULLHD,,não,0.0,2000.0,,18824
dell,2019.0,6,7,16,não,,,409.0,FULLHD,AMOLED,sim,0.0,2000.0,2em1,13895
apple,,12,12,8,não,0.0,,420.0,4K,AMOLED,não,,500.0,premium,24906
samsung,2011.0,2,4,12,não,0.0,,141.0,FULLHD,IPS,sim,0.0,2000.0,2em1,9900
razer,2020.0,8,14,8,não,0.0,2.0,471.0,QUADHD,,não,0.0,2000.0,premium,17236
asus,2013.0,6,8,2,não,0.0,4.0,403.0,HD,TN,não,,0.0,entrada,8691
positivo,2011.0,2,2,12,não,0.0,4.0,256.0,HD,TN,não,1000.0,0.0,entrada,6419
samsung,2010.0,2,3,4,não,0.0,,563.0,FULLHD,IPS,não,2000.0,2000.0,ultraportatil,15427
positivo,2011.0,2,3,2,não,,2.0,134.0,HD,IPS,não,2000.0,0.0,entrada,5621
apple,2021.0,6,10,8,não,,2.0,479.0,4K,AMOLED,não,0.0,2000.0,premium,22020
samsung,2017.0,6,8,12,sim,4.0,1.0,135.0,FULLHD,OLED,não,0.0,250.0,jogos_entrada,9529
acer,2017.0,4,8,12,não,0.0,,,FULLHD,TN,não,0.0,1000.0,ultraportatil,17858
apple,2015.0,10,18,8,não,,,,QUADHD,AMOLED,não,0.0,1000.0,premium,23820
samsung,2016.0,4,5,16,não,0.0,,507.0,FULLHD,TN,não,0.0,1000.0,ultraportatil,19447
razer,2017.0,8,14,16,não,0.0,,,QUADHD,OLED,não,0.0,1000.0,premium,18704
lenovo,2018.0,8,10,16,sim,6.0,,146.0,FULLHD,VA,não,0.0,2000.0,jogos_intermediarios,12694
razer,2018.0,10,11,8,não,0.0,,523.0,FULLHD,OLED,não,0.0,250.0,premium,18426
asus,2014.0,8,10,16,não,0.0,2.0,431.0,FULLHD,IPS,sim,1000.0,250.0,2em1,14935
xiaomi,2018.0,10,18,8,não,0.0,2.0,500.0,QUADHD,OLED,não,0.0,500.0,premium,16288
dell,2016.0,6,10,16,sim,,,,QUADHD,IPS,não,0.0,250.0,jogos_intermediarios,11204
hp,2012.0,4,5,12,sim,2.0,3.0,37.0,FULLHD,VA,não,250.0,125.0,jogos_entrada,5563
huawei,2019.0,4,6,8,não,0.0,3.0,595.0,QUADHD,,não,0.0,500.0,premium,16258
xiaomi,2012.0,10,11,16,não,0.0,2.0,492.0,QUADHD,OLED,não,,250.0,premium,21598
huawei,2017.0,8,16,16,não,0.0,,404.0,QUADHD,OLED,não,,250.0,premium,14182
asus,2019.0,10,19,16,não,0.0,,494.0,4K,AMOLED,não,0.0,500.0,premium,21631
xiaomi,2017.0,6,6,16,não,0.0,2.0,491.0,FULLHD,OLED,não,0.0,250.0,premium,22052
asus,2019.0,4,4,32,não,0.0,3.0,,FULLHD,,não,,,ultraportatil,18278
apple,2012.0,12,18,8,não,0.0,,,4K,,não,0.0,1000.0,premium,23166
asus,2013.0,6,9,2,não,,4.0,577.0,HD,VA,não,2000.0,0.0,intermediario,14020
xiaomi,2022.0,8,14,8,não,0.0,,563.0,4K,AMOLED,não,0.0,250.0,premium,23000
positivo,2017.0,4,6,32,não,0.0,2.0,134.0,HD,IPS,não,1000.0,0.0,entrada,6061
hp,2016.0,10,17,12,sim,,4.0,98.0,FULLHD,TN,não,0.0,1000.0,jogos_entrada,8328
asus,2011.0,6,6,12,não,0.0,,572.0,FULLHD,TN,não,250.0,250.0,ultraportatil,19389
samsung,2019.0,12,19,64,não,0.0,,275.0,HD,TN,não,250.0,0.0,,9286
asus,2013.0,2,3,6,não,,,572.0,FULLHD,TN,não,250.0,2000.0,ultraportatil,16312
apple,2013.0,8,13,8,não,0.0,3.0,,FULLHD,OLED,não,0.0,250.0,premium,22037
lenovo,2014.0,8,9,16,sim,,4.0,127.0,FULLHD,AMOLED,não,,2000.0,jogos_premium,17581
samsung,2015.0,8,8,2,não,0.0,,524.0,FULLHD,VA,não,,250.0,ultraportatil,19315
hp,2014.0,8,12,12,sim,2.0,,100.0,FULLHD,VA,não,1000.0,125.0,jogos_entrada,8339
acer,2017.0,8,14,16,não,0.0,3.0,,4K,AMOLED,não,0.0,1000.0,,19951
huawei,2022.0,6,9,16,não,,2.0,,QUADHD,OLED,não,0.0,1000.0,premium,21697
apple,2014.0,6,8,16,não,0.0,3.0,459.0,FULLHD,OLED,não,250.0,250.0,premium,22775
asus,2010.0,2,3,4,não,0.0,2.0,540.0,FULLHD,VA,não,2000.0,125.0,ultraportatil,13722
razer,2015.0,6,9,16,não,0.0,2.0,,4K,OLED,não,,250.0,premium,18642
apple,2021.0,8,10,8,não,0.0,,450.0,FULLHD,AMOLED,não,0.0,2000.0,premium,15140
acer,2023.0,12,21,2,não,0.0,4.0,154.0,HD,OLED,não,0.0,500.0,intermediario,8299
apple,2020.0,12,20,8,não,,2.0,523.0,4K,OLED,não,0.0,500.0,premium,25379
dell,2014.0,4,5,2,não,0.0,2.0,532.0,FULLHD,OLED,não,1000.0,2000.0,ultraportatil,18867
positivo,2012.0,4,7,6,não,,,283.0,HD,IPS,não,0.0,500.0,entrada,8204
dell,2013.0,10,16,16,sim,6.0,2.0,115.0,QUADHD,IPS,não,250.0,500.0,jogos_intermediarios,10820
samsung,2015.0,10,11,16,sim,6.0,3.0,,4K,IPS,não,0.0,500.0,jogos_intermediarios,11696
xiaomi,2015.0,6,12,16,não,0.0,3.0,,4K,OLED,não,0.0,2000.0,premium,20534
dell,2023.0,10,20,32,sim,12.0,,178.0,4K,OLED,não,0.0,2000.0,jogos_premium,26985
apple,2014.0,12,24,8,não,0.0,,,QUADHD,OLED,não,0.0,2000.0,premium,17267
acer,2022.0,4,8,16,não,0.0,,228.0,FULLHD,AMOLED,sim,0.0,500.0,2em1,12128
xiaomi,2016.0,10,14,8,não,0.0,,418.0,FULLHD,AMOLED,não,0.0,2000.0,premium,17462
samsung,2019.0,6,8,16,sim,6.0,4.0,,4K,OLED,não,0.0,1000.0,jogos_premium,12669
razer,2019.0,12,19,16,não,0.0,,,QUADHD,AMOLED,não,0.0,250.0,premium,16980
apple,2013.0,6,7,16,não,,3.0,,4K,AMOLED,não,1000.0,250.0,premium,23947
asus,2014.0,4,6,16,não,0.0,4.0,258.0,HD,OLED,não,1000.0,0.0,intermediario,8959
hp,2013.0,6,8,4,não,0.0,2.0,509.0,FULLHD,IPS,não,250.0,250.0,ultraportatil,16783
lenovo,2016.0,12,13,16,não,,,507.0,4K,AMOLED,não,0.0,250.0,premium,23806
positivo,2014.0,4,5,32,não,,3.0,,HD,IPS,não,500.0,0.0,entrada,8355
positivo,2019.0,4,4,4,não,0.0,2.0,194.0,HD,IPS,não,500.0,0.0,entrada,5954
dell,2015.0,8,8,4,não,0.0,4.0,125.0,HD,,não,,0.0,intermediario,7281
apple,2010.0,8,14,16,não,0.0,,,QUADHD,,não,0.0,250.0,premium,23742
positivo,2021.0,4,4,64,não,0.0,2.0,154.0,HD,TN,não,1000.0,0.0,entrada,7155
huawei,,10,16,16,não,0.0,,523.0,QUADHD,OLED,não,500.0,250.0,premium,20119
huawei,2018.0,4,6,8,não,0.0,,507.0,4K,AMOLED,não,0.0,500.0,premium,18945
positivo,2021.0,6,11,6,não,0.0,,41.0,HD,TN,não,500.0,0.0,entrada,4513
positivo,2011.0,6,7,8,não,0.0,,189.0,HD,IPS,não,1000.0,0.0,entrada,5769
razer,2012.0,4,4,16,não,0.0,3.0,445.0,FULLHD,,não,0.0,1000.0,premium,19499
asus,2012.0,4,5,4,não,0.0,3.0,169.0,FULLHD,AMOLED,sim,2000.0,250.0,2em1,8479
razer,2017.0,8,11,16,não,0.0,3.0,564.0,4K,,não,0.0,2000.0,premium,25717
lenovo,2012.0,4,6,12,não,0.0,2.0,,FULLHD,,não,250.0,1000.0,ultraportatil,15076
dell,2018.0,8,15,16,não,0.0,,505.0,FULLHD,OLED,não,0.0,500.0,ultraportatil,16739
hp,2018.0,8,12,12,sim,4.0,,,FULLHD,VA,não,0.0,1000.0,jogos_entrada,9296
asus,2023.0,10,18,4,não,0.0,2.0,306.0,HD,IPS,não,500.0,1000.0,entrada,8296
xiaomi,2021.0,4,8,8,não,0.0,2.0,513.0,FULLHD,,não,0.0,250.0,premium,19261
asus,2013.0,4,6,4,não,0.0,2.0,566.0,FULLHD,AMOLED,sim,1000.0,250.0,2em1,16564
hp,2020.0,8,15,16,sim,6.0,4.0,188.0,FULLHD,IPS,não,0.0,500.0,,11685
xiaomi,2011.0,12,12,8,não,0.0,,559.0,4K,,não,,250.0,premium,19622
lenovo,2021.0,6,7,16,sim,6.0,4.0,114.0,FULLHD,OLED,não,0.0,2000.0,jogos_premium,18725
positivo,2013.0,4,5,16,não,0.0,2.0,240.0,HD,TN,não,500.0,0.0,entrada,7172
apple,2011.0,6,8,16,não,0.0,2.0,,4K,AMOLED,não,2000.0,250.0,premium,19781
razer,2010.0,8,16,16,sim,6.0,4.0,51.0,4K,AMOLED,não,250.0,2000.0,jogos_premium,23673
huawei,2022.0,4,5,16,não,,2.0,553.0,QUADHD,,não,0.0,250.0,premium,24173
apple,2014.0,6,11,16,não,0.0,,437.0,4K,OLED,não,0.0,1000.0,premium,20497
acer,2014.0,10,15,12,sim,4.0,1.0,131.0,FULLHD,IPS,não,250.0,1000.0,jogos_entrada,8611
hp,2016.0,8,10,12,sim,4.0,,,4K,VA,não,,2000.0,jogos_intermediarios,10759
asus,2012.0,8,8,16,não,,,478.0,QUADHD,,sim,0.0,1000.0,,22542
samsung,2023.0,8,8,12,não,0.0,,,FULLHD,IPS,sim,0.0,500.0,2em1,15001
apple,,6,10,8,não,,2.0,556.0,QUADHD,AMOLED,não,0.0,500.0,,22427
xiaomi,2023.0,8,16,16,não,0.0,3.0,405.0,QUADHD,AMOLED,não,0.0,1000.0,premium,23698
hp,2020.0,10,17,8,sim,4.0,,91.0,FULLHD,TN,não,0.0,1000.0,jogos_entrada,7967
asus,2018.0,10,12,64,não,,,,FULLHD,,sim,0.0,1000.0,2em1,12924
xiaomi,2021.0,12,14,16,não,,3.0,556.0,QUADHD,OLED,não,0.0,2000.0,premium,25154
dell,2011.0,6,11,16,sim,6.0,3.0,190.0,FULLHD,AMOLED,não,500.0,250.0,jogos_premium,23381
apple,2011.0,12,12,16,não,0.0,,543.0,QUADHD,AMOLED,não,2000.0,250.0,premium,20282
razer,2012.0,12,17,8,não,0.0,3.0,547.0,4K,OLED,não,0.0,500.0,premium,24249
samsung,2015.0,6,10,4,não,0.0,2.0,103.0,HD,IPS,não,500.0,0.0,entrada,4868
asus,,8,14,32,não,0.0,,208.0,HD,IPS,não,500.0,0.0,intermediario,9569
asus,2016.0,8,13,8,não,0.0,4.0,,HD,IPS,não,250.0,0.0,entrada,4529
apple,2022.0,12,18,16,não,0.0,2.0,536.0,FULLHD,AMOLED,não,0.0,500.0,premium,26189
positivo,2019.0,6,8,4,não,0.0,2.0,,HD,TN,não,0.0,1000.0,entrada,4267
dell,2010.0,4,4,4,não,0.0,,90.0,FULLHD,AMOLED,sim,250.0,250.0,2em1,10238
dell,2020.0,4,8,12,não,0.0,,,HD,IPS,não,2000.0,0.0,intermediario,12606
hp,2021.0,8,9,12,sim,2.0,4.0,,FULLHD,IPS,não,0.0,2000.0,jogos_entrada,8336
hp,2019.0,10,19,4,não,0.0,,529.0,FULLHD,TN,não,0.0,500.0,ultraportatil,17982
hp,2016.0,8,13,12,não,0.0,2.0,580.0,FULLHD,VA,não,0.0,2000.0,ultraportatil,16352
xiaomi,2015.0,8,9,8,não,,,562.0,FULLHD,OLED,não,0.0,250.0,premium,15614
xiaomi,2012.0,6,9,16,não,0.0,2.0,,4K,OLED,não,1000.0,250.0,premium,22634
lenovo,2015.0,8,12,2,não,0.0,,30.0,HD,IPS,não,0.0,2000.0,entrada,5085
lenovo,2020.0,6,7,16,sim,6.0,4.0,,4K,OLED,não,0.0,2000.0,jogos_premium,21482
huawei,2016.0,6,6,16,não,0.0,3.0,466.0,FULLHD,AMOLED,não,0.0,1000.0,premium,21480
razer,2013.0,4,6,16,não,0.0,3.0,434.0,FULLHD,OLED,não,2000.0,250.0,premium,18434
dell,2020.0,12,14,8,não,0.0,4.0,,HD,IPS,não,500.0,0.0,entrada,5395
lenovo,2019.0,12,24,12,sim,4.0,,,FULLHD,TN,não,0.0,250.0,,9082
lenovo,2018.0,8,12,32,sim,,,87.0,QUADHD,,não,0.0,250.0,,14914
huawei,2011.0,12,23,8,não,,3.0,466.0,FULLHD,AMOLED,não,250.0,250.0,premium,19251
dell,2022.0,12,15,32,sim,8.0,,143.0,4K,,não,0.0,250.0,jogos_premium,19144
razer,2019.0,4,4,8,não,0.0,,,4K,OLED,não,0.0,250.0,premium,15685
positivo,2017.0,10,16,6,não,0.0,1.0,222.0,HD,TN,não,250.0,0.0,entrada,6348
samsung,2016.0,10,15,16,sim,4.0,1.0,196.0,4K,OLED,não,0.0,1000.0,jogos_intermediarios,13338
lenovo,2010.0,4,5,16,sim,6.0,1.0,,QUADHD,AMOLED,não,250.0,250.0,jogos_premium,13759
huawei,2022.0,12,24,8,não,0.0,,493.0,FULLHD,OLED,não,0.0,500.0,premium,17635
positivo,2011.0,6,11,2,não,0.0,4.0,218.0,HD,TN,não,0.0,500.0,entrada,6487
apple,2010.0,6,12,16,não,0.0,,433.0,QUADHD,OLED,não,500.0,250.0,premium,19809
samsung,2019.0,12,14,6,não,,,330.0,HD,TN,não,,0.0,entrada,7950
xiaomi,2011.0,8,14,8,não,0.0,3.0,472.0,QUADHD,AMOLED,não,250.0,250.0,premium,22992
razer,2018.0,6,8,16,sim,6.0,3.0,141.0,FULLHD,AMOLED,não,0.0,,jogos_premium,21157
hp,2012.0,4,8,6,não,0.0,2.0,581.0,FULLHD,IPS,não,1000.0,500.0,ultraportatil,17598
samsung,2018.0,4,7,16,sim,6.0,,,4K,VA,não,0.0,250.0,jogos_intermediarios,10689
razer,2010.0,10,17,16,não,,,,QUADHD,AMOLED,não,0.0,250.0,,20536
huawei,2016.0,4,4,16,não,0.0,3.0,584.0,4K,AMOLED,não,0.0,2000.0,premium,24746
huawei,2011.0,10,17,16,não,0.0,2.0,468.0,QUADHD,OLED,não,500.0,250.0,premium,23758
asus,2011.0,2,3,4,não,0.0,2.0,192.0,HD,OLED,não,500.0,0.0,intermediario,8616
asus,2013.0,6,7,4,não,0.0,,,HD,IPS,não,,0.0,entrada,5866
lenovo,2023.0,8,15,6,não,0.0,3.0,541.0,FULLHD,IPS,não,0.0,1000.0,ultraportatil,17612
samsung,2010.0,4,5,8,sim,4.0,4.0,197.0,FULLHD,VA,não,250.0,1000.0,,9121
hp,2011.0,2,3,8,não,0.0,,545.0,FULLHD,TN,não,2000.0,125.0,ultraportatil,16267
xiaomi,2012.0,8,16,8,não,0.0,,491.0,FULLHD,OLED,não,2000.0,250.0,premium,19160
samsung,2013.0,12,24,16,não,0.0,,541.0,FULLHD,OLED,não,250.0,250.0,premium,18265
asus,2022.0,6,12,12,não,0.0,,281.0,FULLHD,AMOLED,sim,0.0,500.0,,14217
acer,2011.0,8,8,8,não,0.0,3.0,526.0,QUADHD,OLED,não,500.0,250.0,premium,21450
asus,2018.0,4,5,8,não,0.0,,,HD,TN,não,500.0,0.0,intermediario,9673
asus,2019.0,12,14,12,não,0.0,2.0,414.0,FULLHD,IPS,sim,,250.0,2em1,16568
huawei,2016.0,12,16,16,não,,3.0,544.0,QUADHD,AMOLED,não,,500.0,,24805
positivo,2010.0,4,8,16,não,0.0,1.0,,HD,IPS,não,250.0,0.0,,7805
lenovo,2017.0,4,6,32,sim,6.0,,144.0,FULLHD,OLED,não,0.0,500.0,jogos_premium,16515
samsung,2010.0,4,7,12,sim,2.0,1.0,,FULLHD,,não,500.0,2000.0,jogos_entrada,8872
razer,2018.0,6,11,8,não,0.0,,523.0,4K,OLED,não,,2000.0,premium,20218
huawei,2020.0,10,19,16,não,0.0,2.0,404.0,QUADHD,AMOLED,não,0.0,500.0,premium,16834
positivo,2017.0,8,11,4,não,,,,HD,IPS,não,0.0,2000.0,entrada,7213
acer,2012.0,8,12,8,não,0.0,2.0,408.0,FULLHD,,não,2000.0,250.0,premium,16140
samsung,2022.0,6,6,8,sim,2.0,4.0,179.0,FULLHD,OLED,não,0.0,500.0,jogos_entrada,9590
