idade,emprego,estado_civil,educacao,casa,emprestimo,contatos,mes,dia,tempo_conta,anonimizado_1,anonimizado_2,anonimizado_3,anonimizado_4,anonimizado_5,anonimizado_6,anonimizado_7,anonimizado_8,anonimizado_9,anonimizado_10,anonimizado_11,aceitou_proposta
32,technician,single,professional.course,no,no,cellular,may,thu,1060.0,34667,no,2,999,0,,-1.8,92.893,-46.2,1.266,5099.1,yes
55,retired,married,basic.9y,no,no,cellular,aug,mon,248.0,20278,no,3,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
35,student,single,university.degree,yes,yes,telephone,jun,mon,444.0,8112,unknown,2,999,0,,1.4,94.465,-41.8,4.865,5228.1,yes
26,self-employed,single,university.degree,yes,no,cellular,sep,thu,333.0,40795,no,1,999,0,,-1.1,94.199,-37.5,0.878,4963.6,no
36,admin.,single,university.degree,yes,no,cellular,may,wed,530.0,31139,unknown,1,999,0,,-1.8,92.893,-46.2,1.334,5099.1,yes
27,admin.,single,unknown,yes,no,cellular,mar,mon,247.0,39321,no,3,6,2,success,-1.8,93.369,-34.8,0.639,5008.7,yes
38,technician,single,professional.course,yes,no,telephone,may,mon,15.0,35422,no,7,999,0,,-1.8,92.893,-46.2,1.244,5099.1,no
53,entrepreneur,married,basic.4y,yes,yes,cellular,apr,tue,398.0,39448,no,2,999,0,,-1.8,93.749,-34.6,0.644,5008.7,yes
29,admin.,single,basic.9y,yes,no,cellular,may,thu,983.0,31711,unknown,4,999,0,,-1.8,92.893,-46.2,1.327,5099.1,yes
33,blue-collar,married,basic.9y,unknown,unknown,telephone,may,mon,215.0,4141,no,3,999,0,,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
35,blue-collar,married,basic.4y,yes,no,cellular,apr,fri,199.0,28941,no,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
39,blue-collar,divorced,basic.9y,no,no,cellular,may,wed,482.0,31376,unknown,2,999,0,,-1.8,92.893,-46.2,1.334,5099.1,no
32,technician,single,university.degree,yes,no,cellular,aug,wed,240.0,37686,no,2,999,0,,-2.9,92.201,-31.4,0.8540000000000001,5076.2,yes
60,retired,married,high.school,no,no,cellular,dec,thu,472.0,38970,no,1,999,0,,-3.0,92.713,-33.0,0.72,5023.5,yes
88,retired,divorced,basic.4y,yes,yes,cellular,mar,wed,796.0,27805,no,5,999,0,,-1.8,92.843,-50.0,1.663,5099.1,yes
53,entrepreneur,divorced,unknown,no,no,telephone,may,thu,184.0,6941,no,1,999,0,,1.1,93.994,-36.4,4.86,5191.0,no
33,blue-collar,married,professional.course,yes,no,cellular,may,fri,669.0,35097,no,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
38,blue-collar,married,basic.6y,no,no,telephone,jun,tue,14.0,8282,unknown,1,999,0,,1.4,94.465,-41.8,4.864,5228.1,no
23,management,single,university.degree,no,no,cellular,jul,thu,795.0,15126,no,1,999,0,,1.4,93.918,-42.7,4.958,5228.1,yes
50,retired,married,basic.4y,no,no,cellular,jul,wed,1222.0,14849,no,1,999,0,,1.4,93.918,-42.7,4.957,5228.1,yes
37,technician,married,professional.course,yes,no,telephone,apr,mon,481.0,39423,no,1,999,0,,-1.8,93.749,-34.6,0.642,5008.7,yes
37,management,married,high.school,no,no,cellular,may,fri,292.0,39615,no,3,999,0,,-1.8,93.876,-40.0,0.682,5008.7,yes
24,student,married,university.degree,no,no,cellular,jul,tue,114.0,16090,no,1,999,0,,1.4,93.918,-42.7,4.961,5228.1,no
54,admin.,married,high.school,no,no,cellular,apr,mon,220.0,39470,no,1,12,1,success,-1.8,93.749,-34.6,0.643,5008.7,no
40,technician,divorced,university.degree,yes,no,cellular,apr,thu,335.0,30183,no,1,999,0,,-1.8,93.075,-47.1,1.365,5099.1,yes
40,blue-collar,married,basic.6y,yes,no,telephone,may,fri,130.0,3801,no,3,999,0,,1.1,93.994,-36.4,4.859,5191.0,no
33,management,married,university.degree,yes,no,cellular,aug,tue,126.0,23106,no,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
31,admin.,single,university.degree,no,no,cellular,aug,wed,222.0,20805,no,3,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
32,management,single,university.degree,no,no,cellular,aug,thu,149.0,37713,no,1,3,2,success,-2.9,92.201,-31.4,0.851,5076.2,yes
54,blue-collar,married,basic.9y,no,no,cellular,nov,wed,138.0,38662,no,1,7,2,failure,-3.4,92.649,-30.1,0.7190000000000001,5017.5,no
18,student,single,unknown,yes,no,cellular,aug,wed,561.0,40379,no,1,17,2,failure,-1.7,94.027,-38.3,0.9,4991.6,yes
47,entrepreneur,married,university.degree,yes,no,cellular,aug,tue,641.0,19001,no,2,999,0,,1.4,93.444,-36.1,4.968,5228.1,yes
39,management,married,university.degree,yes,no,telephone,aug,wed,306.0,20783,no,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
38,blue-collar,divorced,basic.9y,no,no,cellular,jul,fri,764.0,13977,no,2,999,0,,1.4,93.918,-42.7,4.963,5228.1,yes
43,technician,married,unknown,no,no,telephone,may,mon,366.0,221,unknown,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
57,retired,married,high.school,no,no,cellular,nov,tue,486.0,25341,no,2,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
32,blue-collar,married,basic.9y,yes,yes,cellular,jul,fri,396.0,14044,no,3,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
61,retired,married,professional.course,no,no,cellular,aug,tue,219.0,37122,no,1,999,0,,-2.9,92.201,-31.4,0.884,5076.2,yes
51,technician,single,university.degree,yes,no,cellular,jun,fri,509.0,36678,no,1,999,0,,-2.9,92.963,-40.8,1.268,5076.2,yes
53,technician,married,professional.course,no,no,cellular,may,mon,421.0,35913,no,1,999,0,,-1.8,92.893,-46.2,1.264,5099.1,yes
38,management,married,basic.9y,yes,no,telephone,may,tue,1000.0,2315,no,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,yes
31,unemployed,divorced,basic.4y,yes,no,telephone,jun,tue,801.0,8355,no,1,999,0,,1.4,94.465,-41.8,4.864,5228.1,yes
26,services,single,high.school,yes,no,cellular,jul,mon,256.0,15893,no,1,999,0,,1.4,93.918,-42.7,4.96,5228.1,no
30,student,single,high.school,no,no,telephone,may,fri,300.0,39617,no,3,999,0,,-1.8,93.876,-40.0,0.682,5008.7,yes
23,blue-collar,single,high.school,no,no,cellular,jul,fri,104.0,37078,no,2,999,0,,-2.9,92.469,-33.6,1.007,5076.2,yes
40,blue-collar,married,basic.4y,yes,no,telephone,jun,tue,161.0,8240,unknown,3,999,0,,1.4,94.465,-41.8,4.864,5228.1,no
41,admin.,single,high.school,no,no,cellular,may,mon,722.0,35424,no,4,999,0,,-1.8,92.893,-46.2,1.244,5099.1,yes
46,self-employed,single,high.school,yes,no,telephone,may,tue,147.0,5982,no,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
40,entrepreneur,married,university.degree,no,no,cellular,jul,wed,279.0,16710,no,3,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
50,management,single,university.degree,unknown,unknown,telephone,may,wed,372.0,6418,no,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
40,admin.,married,high.school,no,no,cellular,aug,thu,477.0,37507,no,2,999,0,,-2.9,92.201,-31.4,0.873,5076.2,yes
41,admin.,divorced,university.degree,yes,no,cellular,mar,fri,498.0,39196,no,2,6,3,success,-1.8,93.369,-34.8,0.653,5008.7,yes
26,unemployed,single,university.degree,yes,no,cellular,apr,thu,618.0,39419,no,1,999,0,,-1.8,93.749,-34.6,0.64,5008.7,yes
28,blue-collar,single,basic.9y,no,no,telephone,may,fri,521.0,7373,no,2,999,0,,1.1,93.994,-36.4,4.864,5191.0,no
50,blue-collar,married,basic.4y,unknown,unknown,telephone,may,tue,153.0,549,unknown,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
70,retired,married,basic.4y,yes,no,telephone,mar,mon,147.0,27844,no,1,999,0,,-1.8,92.843,-50.0,1.629,5099.1,no
48,technician,single,unknown,unknown,unknown,telephone,may,mon,317.0,5586,no,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
55,blue-collar,married,basic.9y,no,no,cellular,jun,mon,271.0,36905,no,2,999,0,,-2.9,92.963,-40.8,1.215,5076.2,no
38,admin.,single,university.degree,yes,yes,cellular,apr,thu,555.0,30343,no,2,999,0,,-1.8,93.075,-47.1,1.365,5099.1,yes
42,technician,married,basic.9y,no,no,cellular,nov,wed,294.0,26015,no,2,999,0,,-0.1,93.2,-42.0,4.12,5195.8,no
32,blue-collar,single,high.school,yes,no,cellular,may,thu,205.0,34754,no,3,999,0,,-1.8,92.893,-46.2,1.266,5099.1,no
35,self-employed,married,university.degree,no,no,cellular,jul,thu,109.0,15136,no,3,999,0,,1.4,93.918,-42.7,4.958,5228.1,no
34,admin.,married,university.degree,no,no,cellular,aug,tue,1227.0,19176,unknown,2,999,0,,1.4,93.444,-36.1,4.968,5228.1,yes
54,blue-collar,married,basic.4y,unknown,unknown,cellular,aug,wed,88.0,20701,unknown,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
60,retired,divorced,professional.course,yes,no,cellular,apr,thu,968.0,30138,no,1,5,2,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
64,retired,married,basic.4y,unknown,unknown,telephone,aug,fri,245.0,40427,no,3,999,0,,-1.7,94.027,-38.3,0.905,4991.6,yes
30,technician,single,professional.course,no,no,cellular,jun,thu,137.0,36622,no,1,999,0,,-2.9,92.963,-40.8,1.26,5076.2,yes
39,admin.,divorced,high.school,yes,no,cellular,jul,tue,514.0,14618,no,5,999,0,,1.4,93.918,-42.7,4.961,5228.1,yes
34,admin.,single,university.degree,no,no,telephone,oct,tue,,24048,no,1,999,0,,-0.1,93.798,-40.4,4.86,5195.8,yes
26,admin.,married,high.school,yes,no,cellular,nov,mon,432.0,38856,no,5,999,0,,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes
33,student,divorced,professional.course,no,no,cellular,aug,mon,1110.0,18912,no,1,999,0,,1.4,93.444,-36.1,4.97,5228.1,yes
38,blue-collar,married,basic.6y,yes,no,cellular,may,tue,788.0,30936,no,1,999,0,,-1.8,92.893,-46.2,1.344,5099.1,yes
35,admin.,married,high.school,yes,no,cellular,nov,mon,140.0,24676,no,2,999,0,,-0.1,93.2,-42.0,4.191,5195.8,no
31,admin.,married,university.degree,no,no,cellular,nov,thu,211.0,26626,no,1,999,0,,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
31,unemployed,married,professional.course,unknown,unknown,cellular,may,tue,356.0,33379,no,1,999,0,,-1.8,92.893,-46.2,1.291,5099.1,no
30,unemployed,married,high.school,no,no,cellular,may,mon,417.0,30463,no,1,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes
57,retired,married,basic.4y,no,yes,telephone,jun,mon,302.0,9624,unknown,1,999,0,,1.4,94.465,-41.8,4.961,5228.1,no
33,admin.,single,high.school,yes,no,cellular,aug,tue,,37331,no,3,999,0,,-2.9,92.201,-31.4,0.883,5076.2,yes
39,services,married,high.school,no,no,cellular,jul,wed,356.0,18280,no,4,999,0,,1.4,93.918,-42.7,4.963,5228.1,yes
26,blue-collar,single,basic.9y,no,no,telephone,may,fri,688.0,3608,no,1,999,0,,1.1,93.994,-36.4,4.859,5191.0,yes
28,self-employed,married,university.degree,yes,no,cellular,jul,wed,229.0,18059,no,1,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
29,unemployed,single,university.degree,yes,no,telephone,jun,tue,198.0,39824,no,1,999,0,,-1.7,94.055,-39.8,0.713,4991.6,no
54,management,married,unknown,yes,no,cellular,jul,thu,154.0,36963,no,1,999,1,failure,-2.9,92.469,-33.6,1.072,5076.2,no
52,management,married,university.degree,yes,no,cellular,aug,tue,439.0,20355,no,1,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
32,admin.,married,university.degree,no,no,telephone,nov,wed,651.0,41166,no,1,999,1,failure,-1.1,94.767,-50.8,1.03,4963.6,yes
49,technician,married,professional.course,no,no,cellular,aug,wed,125.0,22071,no,3,999,0,,1.4,93.444,-36.1,4.964,5228.1,no
30,technician,divorced,university.degree,no,no,cellular,aug,mon,731.0,22904,no,3,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
36,admin.,divorced,university.degree,yes,yes,cellular,jul,wed,103.0,18238,unknown,1,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
54,blue-collar,married,basic.4y,no,no,telephone,may,tue,206.0,33561,no,6,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
37,admin.,married,unknown,yes,no,telephone,may,thu,170.0,3077,no,5,999,0,,1.1,93.994,-36.4,4.86,5191.0,no
35,management,married,university.degree,yes,yes,telephone,jul,thu,165.0,40011,no,1,999,1,failure,-1.7,94.215,-40.3,0.782,4991.6,no
34,self-employed,married,basic.9y,yes,no,telephone,nov,tue,37.0,25043,no,1,999,0,,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
57,blue-collar,married,high.school,no,no,cellular,jul,fri,558.0,15344,unknown,1,999,0,,1.4,93.918,-42.7,4.957,5228.1,yes
55,unknown,married,basic.4y,yes,no,cellular,jul,thu,1298.0,16922,no,1,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
41,admin.,divorced,university.degree,yes,no,cellular,aug,wed,536.0,21950,no,5,999,0,,1.4,93.444,-36.1,4.964,5228.1,yes
42,technician,married,professional.course,no,yes,telephone,may,wed,96.0,6556,no,5,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
48,blue-collar,married,professional.course,no,no,telephone,jul,thu,268.0,40299,no,1,999,0,,-1.7,94.215,-40.3,0.899,4991.6,yes
49,blue-collar,married,basic.4y,yes,no,telephone,may,wed,61.0,4780,unknown,1,999,0,,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
31,management,single,university.degree,no,no,telephone,nov,thu,96.0,26963,no,5,999,0,,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
46,blue-collar,married,basic.9y,no,no,telephone,nov,wed,66.0,25696,no,2,999,0,,-0.1,93.2,-42.0,4.12,5195.8,no
30,blue-collar,married,high.school,no,no,cellular,mar,tue,658.0,39137,no,1,999,0,,-1.8,93.369,-34.8,0.655,5008.7,yes
56,admin.,married,university.degree,no,yes,cellular,aug,thu,260.0,19705,no,3,999,0,,1.4,93.444,-36.1,4.968,5228.1,no
31,admin.,married,university.degree,yes,no,cellular,sep,thu,193.0,40751,no,1,999,0,,-1.1,94.199,-37.5,0.879,4963.6,yes
32,blue-collar,married,basic.4y,no,no,telephone,may,mon,41.0,5897,no,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
31,admin.,single,high.school,yes,no,cellular,may,wed,850.0,33718,no,1,999,0,,-1.8,92.893,-46.2,1.281,5099.1,yes
40,admin.,married,university.degree,no,no,cellular,aug,tue,618.0,19154,no,2,999,0,,1.4,93.444,-36.1,4.968,5228.1,yes
42,admin.,divorced,university.degree,yes,no,telephone,jul,fri,426.0,12346,no,3,999,0,,1.4,93.918,-42.7,4.959,5228.1,no
39,technician,single,high.school,no,no,cellular,aug,mon,177.0,20045,no,3,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
50,services,single,basic.4y,yes,no,telephone,may,tue,98.0,6347,no,9,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
28,student,single,university.degree,no,yes,cellular,may,thu,647.0,34827,no,4,999,0,,-1.8,92.893,-46.2,1.266,5099.1,yes
25,student,single,high.school,yes,no,cellular,oct,fri,234.0,41020,no,1,3,1,success,-1.1,94.601,-49.5,1.029,4963.6,yes
32,blue-collar,married,basic.4y,no,no,telephone,jul,fri,110.0,17133,no,1,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
42,technician,married,professional.course,yes,no,cellular,aug,fri,100.0,37573,no,2,999,0,,-2.9,92.201,-31.4,0.8690000000000001,5076.2,yes
29,entrepreneur,divorced,basic.9y,yes,no,telephone,may,thu,596.0,7040,no,1,999,0,,1.1,93.994,-36.4,4.86,5191.0,no
40,technician,single,university.degree,no,no,telephone,may,tue,198.0,506,no,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
29,admin.,single,high.school,no,no,cellular,aug,fri,130.0,37259,no,1,999,0,,-2.9,92.201,-31.4,0.8809999999999999,5076.2,yes
40,technician,single,professional.course,yes,yes,cellular,apr,mon,538.0,29569,no,1,999,0,,-1.8,93.075,-47.1,1.405,5099.1,no
59,admin.,divorced,high.school,no,yes,cellular,jul,mon,630.0,17499,unknown,3,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
51,services,divorced,unknown,yes,no,telephone,jun,fri,16.0,11830,unknown,3,999,0,,1.4,94.465,-41.8,4.959,5228.1,no
46,technician,married,professional.course,yes,yes,cellular,sep,thu,144.0,37923,no,2,999,1,failure,-3.4,92.379,-29.8,0.809,5017.5,no
35,admin.,married,professional.course,yes,no,cellular,jul,wed,322.0,16665,no,3,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
48,unemployed,married,professional.course,no,no,telephone,may,wed,360.0,39649,no,1,6,1,success,-1.8,93.876,-40.0,0.682,5008.7,yes
37,admin.,married,high.school,no,yes,cellular,apr,fri,463.0,29184,no,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
48,blue-collar,married,high.school,yes,yes,telephone,jun,thu,677.0,12004,no,3,999,0,,1.4,94.465,-41.8,4.955,5228.1,yes
51,unemployed,married,high.school,unknown,unknown,telephone,sep,fri,228.0,40608,no,1,999,2,failure,-1.1,94.199,-37.5,0.883,4963.6,no
52,blue-collar,married,basic.4y,yes,no,cellular,jul,fri,2015.0,17219,unknown,1,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
27,services,single,high.school,no,no,cellular,jul,fri,423.0,40021,no,3,999,0,,-1.7,94.215,-40.3,0.79,4991.6,yes
21,student,single,high.school,yes,no,cellular,may,tue,226.0,36087,no,2,999,0,,-1.8,92.893,-46.2,1.266,5099.1,yes
37,admin.,single,high.school,no,no,cellular,jul,tue,712.0,15994,unknown,6,999,0,,1.4,93.918,-42.7,4.961,5228.1,yes
39,management,married,basic.9y,yes,no,telephone,may,fri,159.0,7579,no,1,999,0,,1.1,93.994,-36.4,4.864,5191.0,no
35,housemaid,single,professional.course,yes,yes,cellular,aug,mon,111.0,21243,no,1,999,0,,1.4,93.444,-36.1,4.963,5228.1,no
42,admin.,divorced,university.degree,yes,no,cellular,aug,mon,59.0,21326,no,3,999,0,,1.4,93.444,-36.1,4.963,5228.1,no
39,admin.,single,high.school,yes,yes,cellular,nov,thu,44.0,26780,no,2,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
53,admin.,divorced,university.degree,yes,yes,cellular,sep,fri,168.0,38123,no,2,999,1,failure,-3.4,92.379,-29.8,0.741,5017.5,no
34,admin.,single,university.degree,yes,no,cellular,aug,thu,377.0,37708,no,6,3,1,success,-2.9,92.201,-31.4,0.851,5076.2,yes
50,admin.,married,high.school,no,no,cellular,aug,tue,131.0,23109,no,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
28,admin.,single,high.school,no,no,cellular,mar,fri,347.0,27943,no,2,999,0,,-1.8,92.843,-50.0,1.531,5099.1,yes
32,blue-collar,single,high.school,yes,no,cellular,may,thu,216.0,34578,no,1,999,0,,-1.8,92.893,-46.2,1.266,5099.1,no
30,management,married,university.degree,yes,no,cellular,jul,wed,957.0,16603,no,3,999,0,,1.4,93.918,-42.7,4.963,5228.1,yes
32,technician,single,university.degree,no,no,cellular,apr,tue,721.0,28207,no,4,999,0,,-1.8,93.075,-47.1,1.453,5099.1,yes
37,services,single,high.school,yes,no,cellular,may,wed,445.0,31292,no,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,yes
52,admin.,married,university.degree,no,yes,cellular,may,mon,434.0,30558,no,2,999,0,,-1.8,92.893,-46.2,1.354,5099.1,no
34,blue-collar,single,unknown,yes,no,cellular,mar,fri,360.0,39355,no,1,999,1,failure,-1.8,93.369,-34.8,0.636,5008.7,yes
38,management,single,university.degree,no,no,cellular,may,wed,123.0,36148,no,2,999,0,,-1.8,92.893,-46.2,1.27,5099.1,no
41,unemployed,married,unknown,no,no,telephone,jun,fri,280.0,9399,no,3,999,0,,1.4,94.465,-41.8,4.967,5228.1,no
34,admin.,single,university.degree,yes,yes,cellular,apr,tue,441.0,28473,no,2,999,0,,-1.8,93.075,-47.1,1.423,5099.1,no
56,admin.,married,basic.9y,yes,yes,cellular,sep,thu,319.0,40755,no,1,999,0,,-1.1,94.199,-37.5,0.879,4963.6,yes
31,blue-collar,single,basic.9y,no,no,telephone,jun,wed,767.0,8596,no,2,999,0,,1.4,94.465,-41.8,4.864,5228.1,yes
26,admin.,single,high.school,yes,no,cellular,may,mon,211.0,33028,no,2,999,1,failure,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
40,self-employed,married,professional.course,yes,yes,telephone,jun,fri,716.0,11450,no,2,999,0,,1.4,94.465,-41.8,4.959,5228.1,yes
26,admin.,single,university.degree,no,no,cellular,nov,fri,528.0,41145,no,3,999,0,,-1.1,94.767,-50.8,1.04,4963.6,yes
36,self-employed,married,basic.9y,yes,no,cellular,nov,thu,317.0,26900,no,2,999,0,,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
40,entrepreneur,married,basic.9y,yes,no,telephone,jun,fri,156.0,11403,no,3,999,0,,1.4,94.465,-41.8,4.959,5228.1,no
48,technician,divorced,professional.course,no,no,cellular,aug,tue,69.0,19022,no,1,999,0,,1.4,93.444,-36.1,4.968,5228.1,no
26,technician,single,professional.course,yes,no,cellular,jun,tue,163.0,36321,no,2,3,1,success,-2.9,92.963,-40.8,1.262,5076.2,yes
57,retired,married,professional.course,yes,no,cellular,aug,tue,155.0,19040,unknown,1,999,0,,1.4,93.444,-36.1,4.968,5228.1,no
40,admin.,married,high.school,no,no,telephone,jun,tue,,8141,no,3,999,0,,1.4,94.465,-41.8,4.864,5228.1,no
56,management,married,professional.course,no,no,cellular,nov,mon,74.0,24358,no,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
33,admin.,married,high.school,yes,no,cellular,may,tue,169.0,30702,unknown,1,999,0,,-1.8,92.893,-46.2,1.344,5099.1,no
35,technician,divorced,basic.4y,yes,no,cellular,nov,tue,514.0,41159,no,1,9,4,success,-1.1,94.767,-50.8,1.035,4963.6,yes
51,blue-collar,married,basic.9y,no,no,telephone,may,mon,289.0,3957,unknown,1,999,0,,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
31,admin.,married,professional.course,no,no,cellular,aug,mon,318.0,40506,no,2,999,0,,-1.7,94.027,-38.3,0.8959999999999999,4991.6,yes
40,technician,single,professional.course,yes,no,cellular,aug,thu,302.0,23582,unknown,1,999,0,,1.4,93.444,-36.1,4.962,5228.1,no
28,technician,single,high.school,yes,no,cellular,may,wed,576.0,31163,no,2,999,0,,-1.8,92.893,-46.2,1.334,5099.1,yes
34,admin.,married,university.degree,no,no,cellular,jul,wed,781.0,14944,no,2,999,0,,1.4,93.918,-42.7,4.957,5228.1,yes
56,technician,married,professional.course,no,yes,cellular,aug,thu,190.0,19613,unknown,1,999,0,,1.4,93.444,-36.1,4.968,5228.1,no
26,student,single,high.school,yes,no,cellular,may,wed,223.0,36177,no,3,999,1,failure,-1.8,92.893,-46.2,1.27,5099.1,yes
52,blue-collar,married,basic.4y,yes,no,cellular,apr,wed,315.0,30021,no,1,999,0,,-1.8,93.075,-47.1,1.405,5099.1,yes
26,admin.,single,university.degree,yes,yes,cellular,oct,wed,261.0,40871,no,1,999,0,,-1.1,94.601,-49.5,0.959,4963.6,no
31,admin.,single,high.school,no,no,cellular,nov,wed,511.0,25449,no,1,999,0,,-0.1,93.2,-42.0,4.12,5195.8,yes
42,retired,divorced,illiterate,no,no,telephone,aug,wed,128.0,37813,no,3,999,0,,-2.9,92.201,-31.4,0.8340000000000001,5076.2,yes
42,technician,divorced,university.degree,yes,no,telephone,may,fri,46.0,7713,no,3,999,0,,1.1,93.994,-36.4,4.864,5191.0,no
85,housemaid,married,basic.4y,yes,no,cellular,apr,tue,462.0,39479,unknown,1,999,1,failure,-1.8,93.749,-34.6,0.642,5008.7,yes
32,technician,single,university.degree,yes,no,telephone,jul,thu,119.0,16890,no,2,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
29,technician,single,professional.course,yes,no,cellular,jun,wed,226.0,39804,no,2,6,1,success,-1.7,94.055,-39.8,0.7040000000000001,4991.6,yes
31,blue-collar,married,basic.9y,no,no,cellular,apr,thu,104.0,28824,no,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
39,services,married,basic.9y,yes,no,telephone,may,tue,322.0,2611,no,3,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
29,services,divorced,high.school,no,yes,telephone,may,mon,251.0,5887,no,11,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
50,management,married,university.degree,no,no,cellular,aug,fri,160.0,23777,no,6,999,0,,1.4,93.444,-36.1,4.963,5228.1,no
36,entrepreneur,married,university.degree,yes,no,telephone,jun,wed,1045.0,8554,no,1,999,0,,1.4,94.465,-41.8,4.864,5228.1,no
29,entrepreneur,married,university.degree,yes,no,cellular,jul,tue,306.0,12930,no,2,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
32,student,single,university.degree,yes,no,cellular,apr,mon,712.0,29546,no,4,999,0,,-1.8,93.075,-47.1,1.405,5099.1,yes
32,technician,married,professional.course,no,no,cellular,oct,wed,486.0,40867,no,1,999,0,,-1.1,94.601,-49.5,0.959,4963.6,yes
54,blue-collar,single,unknown,no,no,cellular,jul,mon,111.0,14285,no,2,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
74,retired,married,university.degree,no,no,cellular,apr,thu,200.0,39452,no,1,999,0,,-1.8,93.749,-34.6,0.644,5008.7,yes
29,admin.,single,high.school,yes,no,cellular,nov,fri,176.0,38800,no,2,7,2,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes
49,blue-collar,married,basic.9y,no,no,telephone,jun,thu,1149.0,8826,unknown,2,999,0,,1.4,94.465,-41.8,4.8660000000000005,5228.1,yes
28,admin.,married,high.school,no,no,cellular,jul,thu,964.0,13580,no,1,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
39,entrepreneur,married,university.degree,no,no,cellular,nov,thu,279.0,26791,no,1,999,0,,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
61,retired,married,basic.4y,yes,no,cellular,apr,wed,245.0,30039,no,4,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
54,management,married,basic.6y,yes,yes,telephone,may,tue,381.0,484,unknown,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
41,technician,married,professional.course,yes,no,cellular,aug,tue,1344.0,20539,no,1,999,0,,1.4,93.444,-36.1,4.966,5228.1,yes
33,technician,single,high.school,no,no,cellular,apr,fri,1017.0,28956,no,1,999,0,,-1.8,93.075,-47.1,1.405,5099.1,yes
39,technician,divorced,university.degree,no,yes,telephone,oct,mon,2016.0,24012,no,1,999,0,,-0.1,93.798,-40.4,5.0,5195.8,yes
33,technician,married,high.school,yes,no,cellular,aug,mon,119.0,20137,no,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
46,blue-collar,married,basic.4y,yes,no,cellular,aug,tue,978.0,20542,unknown,1,999,0,,1.4,93.444,-36.1,4.966,5228.1,yes
80,retired,married,basic.4y,no,no,cellular,mar,fri,213.0,39261,no,3,6,4,success,-1.8,93.369,-34.8,0.649,5008.7,yes
44,technician,married,university.degree,yes,no,cellular,may,fri,662.0,39616,no,2,2,1,success,-1.8,93.876,-40.0,0.682,5008.7,yes
